ID,SUM(additions),SUM(deletions),SUM(num_easy_y1),year,status
2015,278,161,0,2016,new
2016,22287,19732,3,2016,new
2017,2,2,0,2016,new
2018,18072,13907,2,2016,new
2019,60,2,0,2016,intermediate
2020,14,3,0,2016,new
2021,521,85,1,2016,new
2022,30,11,0,2016,new
2023,14,1,0,2016,intermediate
2024,6,0,0,2016,new
2025,383,239,0,2016,new
2026,21,1,0,2016,new
2027,52,21,0,2016,new
2028,148,3,3,2016,new
2029,1334,1595,3,2016,new
2030,104,2,2,2016,new
2031,2,2,0,2016,new
2032,49,50,0,2016,new
2033,179,34,0,2016,new
2034,8,2,0,2016,new
2035,30,8,0,2016,new
2036,47,24,0,2016,new
2037,30,6,0,2016,new
2038,131,10,0,2016,new
2039,2,2,0,2016,new
2040,84,0,0,2016,new
2041,53,18,4,2016,new
2042,36,15,3,2016,new
2043,15,5,2,2016,new
2044,10,7,1,2016,new
2045,1,1,0,2016,new
2046,1,1,0,2016,new
2047,6,2,0,2016,new
2048,2,2,0,2016,new
2049,20,0,1,2016,new
2050,2,4,0,2016,new
2051,41,1,0,2016,new
2052,613,209,3,2016,intermediate
2053,1,1,0,2016,new
2054,6,6,0,2016,new
2055,58,30,0,2016,new
2056,1,1,0,2016,new
2057,10,9,0,2016,new
2058,1,2,0,2016,new
2059,6,6,0,2016,new
2060,75,105,0,2016,new
2061,25,25,0,2016,new
2062,210,121,0,2016,new
2063,126,72,0,2016,new
2064,4,4,0,2016,new
2065,69,3,0,2016,new
2066,2219,1366,0,2016,new
2067,6,6,0,2016,new
2068,1,1,1,2016,new
2069,13,9,0,2016,new
2070,62,10,0,2016,new
2071,981,675,0,2016,new
2072,3,4,1,2016,new
2073,1,1,0,2016,new
2074,28,2,1,2016,new
2075,9,13,0,2016,new
2076,342,287,0,2016,new
2077,36,3,0,2016,intermediate
2078,46,43,1,2016,new
2079,2,2,0,2016,new
2080,1,1,0,2016,new
2081,7,3,1,2016,new
2082,25,11,2,2016,new
2083,20,20,0,2016,new
2084,840,229,0,2016,new
2085,143,57,9,2016,intermediate
2086,1,1,0,2016,new
2087,72,25,0,2016,new
2088,1,1,0,2016,new
2089,2222,1112,2,2016,new
2090,29,25,0,2016,new
2091,22280,16079,19,2016,intermediate
2092,2,2,0,2016,new
2093,46529,38147,14,2016,new
2094,10672,3681,0,2016,intermediate
2095,2,2,0,2016,new
2096,2070,889,1,2016,new
2097,110,43,0,2016,new
2098,619,283,0,2016,new
2099,262,58,0,2016,new
2100,1,1,0,2016,new
2101,690,317,0,2016,new
2102,2,2,0,2016,new
2103,234,10,0,2016,new
2104,5,5,0,2016,new
2105,6,8,0,2016,new
2106,16,10,0,2016,new
2107,2,2,0,2016,new
2108,1305,3,0,2016,new
2109,13,0,1,2016,new
2110,26,0,0,2016,new
2111,22,7,0,2016,new
2112,1,1,0,2016,new
2113,11,2,0,2016,advanced
2114,349,136,0,2016,new
2115,12,6,0,2016,new
2116,3,3,0,2016,new
2117,2,2,0,2016,new
2118,7411,6214,0,2016,new
2119,110,42,0,2016,new
2120,3,3,0,2016,new
2121,190,69,6,2016,new
2122,117,109,3,2016,new
2123,6,2,1,2016,new
2124,13,3,3,2016,new
2125,1151,1185,3,2016,new
2126,69,2,0,2016,new
2127,66,19,4,2016,new
2128,105,46,0,2016,new
2129,1093,50,2,2016,new
2130,6,6,0,2016,new
2131,101,4,3,2016,new
2132,26,30,0,2016,new
2133,86,59,0,2016,new
2134,10,15,0,2016,new
2135,26,32,0,2016,new
2136,877,263,0,2016,intermediate
2137,450,317,0,2016,new
2138,264,127,0,2016,new
2139,1,1,0,2016,new
2140,9,8,0,2016,new
2141,1329,1454,0,2016,intermediate
2142,10,7,0,2016,intermediate
2143,44,1,0,2016,new
2144,183,42,0,2016,new
2145,10,0,0,2016,new
2146,1,1,0,2016,new
2147,1569,698,0,2016,intermediate
2148,4,4,0,2016,new
2149,11110,5610,1,2016,new
2150,12,5,0,2016,new
2151,146,94,0,2016,new
2152,5,5,0,2016,new
2153,3,1,0,2016,new
2154,2,2,0,2016,new
2155,143,116,0,2016,new
2156,1,1,0,2016,new
2157,109,52,2,2016,new
2158,1,2,0,2016,new
2159,62,6,0,2016,new
2160,44,32,0,2016,new
2161,3,3,0,2016,intermediate
2162,12,7,1,2016,new
2163,26,17,3,2016,new
2164,2,2,0,2016,new
2165,1,1,0,2016,new
2166,8,4,1,2016,new
2167,29,15,5,2016,new
2168,10,3,0,2016,new
2169,76,14,0,2016,new
2170,11,7,0,2016,new
2171,1,1,0,2016,new
2172,4,6,0,2016,new
2173,27885,7081,17,2016,new
2174,160,151,0,2016,intermediate
2175,3517,884,1,2016,intermediate
2176,1,1,0,2016,new
2177,2,2,0,2016,new
2178,764,368,0,2016,new
2179,416,53,0,2016,new
2180,337,223,0,2016,new
2181,270,34,1,2016,new
2182,2245,1583,0,2016,intermediate
2183,142,42,0,2016,new
2184,1,13,0,2016,new
2185,3,3,0,2016,new
2186,1,1,0,2016,intermediate
2187,56,29,0,2016,new
2188,138,58,0,2016,new
2189,11,11,0,2016,new
2190,935,109,0,2016,advanced
2191,4,4,0,2016,new
2192,131,66,0,2016,new
2193,33,4,1,2016,new
2194,1,1,0,2016,new
2195,45,0,0,2016,new
2196,2,0,0,2016,new
2197,1,1,0,2016,new
2198,203,81,0,2016,intermediate
2199,3,1,0,2016,new
2200,1,1,0,2016,new
2201,47,10,0,2016,new
2202,143,30,0,2016,intermediate
2203,4498,4302,7,2016,new
2204,15,5,1,2016,new
2205,35,16,1,2016,new
2206,3,3,0,2016,new
2207,23,11,1,2016,new
2208,163,68,3,2016,new
2209,12,8,1,2016,new
2210,42,37,0,2016,new
2211,2,2,0,2016,new
2212,30,1,0,2016,new
2213,121932,50497,0,2016,new
2214,11,11,0,2016,new
2215,11969,6586,5,2016,new
2216,1047,479,10,2016,new
2217,179,74,1,2016,new
2218,380,230,0,2016,new
2219,1,1,0,2016,intermediate
2220,18,13,0,2016,new
2221,2963,1786,0,2016,new
2222,36,4,0,2016,new
2223,1,1,0,2016,new
2224,7,7,0,2016,new
2225,100,15,3,2016,new
2226,2,2,0,2016,new
2227,7,2,0,2016,new
2228,112,89,0,2016,new
2229,13,13,0,2016,new
2230,21,3,0,2016,new
2231,1,1,0,2016,new
2232,158,7,1,2016,new
2233,50,11,0,2016,new
2234,37,4,0,2016,new
2235,19,17,0,2016,intermediate
2236,87,0,0,2016,new
2237,3,2,0,2016,new
2238,64,9,0,2016,new
2239,3099,908,0,2016,new
2240,9,9,0,2016,new
2241,2,2,0,2016,new
2242,100,2,0,2016,new
2243,10,5,2,2016,new
2244,22,0,0,2016,new
2245,7,3,2,2016,new
2246,5,3,2,2016,new
2247,100,30,5,2016,new
2248,17,2,0,2016,new
2249,75,47,1,2016,new
2250,12,10,0,2016,new
2251,7,5,0,2016,new
2252,1,1,0,2016,new
2253,39,35,0,2016,new
2254,1054,956,0,2016,new
2255,39751,42360,27,2016,new
2256,7,2,0,2016,new
2257,95818,43252,8,2016,intermediate
2258,1003,348,16,2016,new
2259,15,5,0,2016,new
2260,546,669,0,2016,new
2261,57,5,0,2016,new
2262,25,0,0,2016,new
2263,1236,562,0,2016,new
2264,33,18,0,2016,new
2265,1,1,0,2016,new
2266,4,4,0,2016,new
2267,88,38,0,2016,new
2268,2,2,0,2016,new
2269,17501,16754,5,2016,new
2270,1,1,0,2016,intermediate
2271,1,1,0,2016,new
2272,1,1,0,2016,new
2273,484,318,0,2016,new
2274,15,14,0,2016,new
2275,1,1,0,2016,new
2276,20,2,0,2016,intermediate
2277,105,44,0,2016,new
2278,2,0,0,2016,new
2279,1,1,0,2016,new
2280,52,5,0,2016,intermediate
2281,23,373,3,2016,new
2282,1881,47,1,2016,new
2283,2,0,0,2016,new
2284,76,14,2,2016,new
2285,12,7,1,2016,new
2286,5,1,2,2016,new
2287,8,3,1,2016,new
2288,41,22,2,2016,new
2289,2,19,0,2016,new
2290,12,11,0,2016,new
2291,18,7,2,2016,new
2292,18,1,0,2016,new
2293,13,13,0,2016,new
2294,5195,3027,0,2016,new
2295,10,6,2,2016,new
2296,1,1,0,2016,new
2297,15,13,0,2016,new
2298,78,21,0,2016,new
2299,1495,949,1,2016,intermediate
2300,2,0,0,2016,new
2301,1,1,0,2016,new
2302,3,3,0,2016,new
2303,23,23,0,2016,new
2304,54,36,0,2016,new
2305,7,4,4,2016,new
2306,7,5,0,2016,new
2307,6,0,0,2016,new
2308,103,20,0,2016,new
2309,659,97,1,2016,new
2310,1,1,0,2016,new
2311,582,124,0,2016,new
2312,51,27,1,2016,new
2313,4,5,0,2016,new
2314,333,83,0,2016,intermediate
2315,0,1,0,2016,new
2316,17,9,0,2016,new
2317,0,18,0,2016,new
2318,9,9,0,2016,new
2319,17,10,0,2016,new
2320,9,6,0,2016,new
2321,292,97,0,2016,intermediate
2322,21,0,0,2016,new
2323,17,7,2,2016,new
2324,29669,23769,13,2016,new
2325,8,3,1,2016,new
2326,5,2,1,2016,new
2327,39,10,0,2016,new
2328,3,15,0,2016,new
2329,4,4,0,2016,new
2330,492,14,0,2016,new
2331,1213,589,6,2016,new
2332,775,219,1,2016,intermediate
2333,6,1,0,2016,new
2334,907,359,1,2016,new
2335,2367,554,1,2016,new
2336,2,2,0,2016,new
2337,93,30,0,2016,intermediate
2338,87,113,1,2016,new
2339,6,9,0,2016,new
2340,459,56,1,2016,new
2341,71,2,0,2016,new
2342,2,2,0,2016,new
2343,2847,1401,1,2016,intermediate
2344,5,3,0,2016,new
2345,1,1,0,2016,new
2346,236,26,0,2016,new
2347,2,2,0,2016,new
2348,106,32,3,2016,new
2349,214,201,1,2016,new
2350,77,5,0,2016,new
2351,49,7,0,2016,new
2352,1,1,0,2016,new
2353,29,13,0,2016,new
2354,3,2,0,2016,new
2355,165,165,3,2016,intermediate
2356,125,148,0,2016,new
2357,78,29,3,2017,intermediate
2358,79,3,0,2017,new
2359,24,22,0,2017,new
2360,20,0,0,2017,intermediate
2361,2,2,1,2017,new
2362,92,8,4,2017,new
2363,2004,1058,1,2017,new
2364,7778,4571,0,2017,intermediate
2365,2123,1545,0,2017,new
2366,2,2,0,2017,new
2367,122,21,0,2017,new
