pr,number,open,additions
pr,53248,2018-08-10T14:01:13Z,51
pr,53248,2018-08-10T14:01:13Z,51
pr,53252,2018-08-10T16:31:11Z,348
pr,53252,2018-08-10T16:31:11Z,638
pr,53253,2018-08-10T16:49:53Z,0
pr,53253,2018-08-10T16:49:53Z,0
pr,53255,2018-08-10T17:52:43Z,309
pr,53255,2018-08-10T17:52:43Z,183
pr,53256,2018-08-10T18:41:48Z,56
pr,53256,2018-08-10T18:41:48Z,56
pr,53257,2018-08-10T19:56:54Z,50
pr,53257,2018-08-10T19:56:54Z,50
pr,53258,2018-08-10T22:08:25Z,36
pr,53258,2018-08-10T22:08:25Z,425
pr,53264,2018-08-11T10:19:01Z,32
pr,53264,2018-08-11T10:19:01Z,33
pr,53267,2018-08-11T13:44:32Z,4
pr,53267,2018-08-11T13:44:32Z,4
pr,53270,2018-08-11T14:40:01Z,262
pr,53270,2018-08-11T14:40:01Z,262
pr,53271,2018-08-11T16:02:21Z,3
pr,53271,2018-08-11T16:02:21Z,1
pr,53272,2018-08-11T16:18:04Z,1
pr,53272,2018-08-11T16:18:04Z,23
pr,53273,2018-08-11T18:12:14Z,18
pr,53273,2018-08-11T18:12:14Z,20
pr,53274,2018-08-11T18:59:44Z,0
pr,53274,2018-08-11T18:59:44Z,0
pr,53279,2018-08-11T21:55:30Z,95
pr,53279,2018-08-11T21:55:30Z,95
pr,53283,2018-08-12T05:57:36Z,106
pr,53286,2018-08-12T15:42:14Z,42
pr,53286,2018-08-12T15:42:14Z,42
pr,53288,2018-08-12T16:59:45Z,72
pr,53288,2018-08-12T16:59:45Z,82
pr,53289,2018-08-12T17:34:51Z,145
pr,53289,2018-08-12T17:34:51Z,134
pr,53290,2018-08-12T18:03:03Z,9
pr,53290,2018-08-12T18:03:03Z,9
pr,53293,2018-08-12T18:46:39Z,84
pr,53293,2018-08-12T18:46:39Z,128
pr,53295,2018-08-12T19:28:12Z,38
pr,53295,2018-08-12T19:28:12Z,38
pr,53296,2018-08-12T19:28:44Z,51
pr,53296,2018-08-12T19:28:44Z,90
pr,53297,2018-08-12T21:27:06Z,465
pr,53299,2018-08-13T01:00:27Z,17
pr,53299,2018-08-13T01:00:27Z,20
pr,53304,2018-08-13T05:20:23Z,289
pr,53304,2018-08-13T05:20:23Z,279
pr,53305,2018-08-13T05:28:22Z,78
pr,53305,2018-08-13T05:28:22Z,86
pr,53306,2018-08-13T07:46:27Z,77
pr,53306,2018-08-13T07:46:27Z,79
pr,53307,2018-08-13T13:06:00Z,239
pr,53307,2018-08-13T13:06:00Z,237
pr,53309,2018-08-13T16:30:25Z,568
pr,53309,2018-08-13T16:30:25Z,727
pr,53311,2018-08-13T19:16:15Z,2
pr,53311,2018-08-13T19:16:15Z,2
pr,53313,2018-08-13T21:21:36Z,6
pr,53313,2018-08-13T21:21:36Z,7
pr,53314,2018-08-13T21:31:53Z,979
pr,53314,2018-08-13T21:31:53Z,1001
pr,53315,2018-08-13T21:35:13Z,263
pr,53315,2018-08-13T21:35:13Z,299
pr,53316,2018-08-13T22:10:30Z,70
pr,53316,2018-08-13T22:10:30Z,70
pr,53317,2018-08-13T22:29:44Z,46
pr,53317,2018-08-13T22:29:44Z,46
pr,53319,2018-08-13T22:39:20Z,520
pr,53320,2018-08-13T23:44:52Z,2
pr,53320,2018-08-13T23:44:52Z,2
pr,53321,2018-08-14T01:04:19Z,1
pr,53321,2018-08-14T01:04:19Z,1
pr,53323,2018-08-14T01:48:19Z,42
pr,53323,2018-08-14T01:48:19Z,37
pr,53324,2018-08-14T01:53:25Z,31
pr,53324,2018-08-14T01:53:25Z,153
pr,53326,2018-08-14T02:52:15Z,58
pr,53326,2018-08-14T02:52:15Z,58
pr,53327,2018-08-14T03:22:07Z,74
pr,53327,2018-08-14T03:22:07Z,376
pr,53329,2018-08-14T04:24:21Z,152
pr,53329,2018-08-14T04:24:21Z,0
pr,53329,2018-08-14T04:24:21Z,148
pr,53329,2018-08-14T04:24:21Z,148
pr,53335,2018-08-14T08:42:12Z,20
pr,53342,2018-08-14T10:51:06Z,32
pr,53342,2018-08-14T10:51:06Z,32
pr,53344,2018-08-14T12:37:37Z,32
pr,53344,2018-08-14T12:37:37Z,31
pr,53347,2018-08-14T13:54:17Z,52
pr,53347,2018-08-14T13:54:17Z,71
pr,53349,2018-08-14T14:32:39Z,76
pr,53349,2018-08-14T14:32:39Z,76
pr,53354,2018-08-14T15:59:19Z,486
pr,53356,2018-08-14T16:08:59Z,330
pr,53356,2018-08-14T16:08:59Z,331
pr,53357,2018-08-14T16:41:12Z,159
pr,53357,2018-08-14T16:41:12Z,62
pr,53358,2018-08-14T16:49:28Z,88
pr,53358,2018-08-14T16:49:28Z,90
pr,53360,2018-08-14T18:25:21Z,31
pr,53360,2018-08-14T18:25:21Z,32
pr,53361,2018-08-14T18:29:24Z,1
pr,53363,2018-08-14T20:19:23Z,23
pr,53363,2018-08-14T20:19:23Z,23
pr,53364,2018-08-14T20:31:17Z,139
pr,53364,2018-08-14T20:31:17Z,152
pr,53367,2018-08-14T21:41:51Z,44
pr,53367,2018-08-14T21:41:51Z,44
pr,53368,2018-08-14T21:42:51Z,16
pr,53368,2018-08-14T21:42:51Z,16
pr,53369,2018-08-14T23:18:00Z,626
pr,53369,2018-08-14T23:18:00Z,626
pr,53370,2018-08-14T23:32:47Z,4
pr,53370,2018-08-14T23:32:47Z,22
pr,53371,2018-08-14T23:49:14Z,57
pr,53371,2018-08-14T23:49:14Z,54
pr,53373,2018-08-15T01:04:54Z,26
pr,53373,2018-08-15T01:04:54Z,58
pr,53376,2018-08-15T03:32:03Z,10
pr,53376,2018-08-15T03:32:03Z,11
pr,53377,2018-08-15T04:23:05Z,5
pr,53377,2018-08-15T04:23:05Z,5
pr,53383,2018-08-15T10:52:31Z,309
pr,53383,2018-08-15T10:52:31Z,320
pr,53384,2018-08-15T11:04:22Z,158
pr,53384,2018-08-15T11:04:22Z,156
pr,53385,2018-08-15T11:13:30Z,1
pr,53385,2018-08-15T11:13:30Z,1
pr,53386,2018-08-15T11:36:10Z,116
pr,53386,2018-08-15T11:36:10Z,116
pr,53388,2018-08-15T13:07:51Z,15
pr,53389,2018-08-15T13:23:44Z,5
pr,53389,2018-08-15T13:23:44Z,6
pr,53393,2018-08-15T15:55:44Z,125
pr,53393,2018-08-15T15:55:44Z,23
pr,53395,2018-08-15T16:20:36Z,15
pr,53395,2018-08-15T16:20:36Z,15
pr,53396,2018-08-15T16:29:44Z,7
pr,53397,2018-08-15T16:37:08Z,39
pr,53397,2018-08-15T16:37:08Z,39
pr,53399,2018-08-15T17:03:08Z,1
pr,53399,2018-08-15T17:03:08Z,1
pr,53400,2018-08-15T17:20:30Z,205
pr,53403,2018-08-15T18:46:01Z,26
pr,53403,2018-08-15T18:46:01Z,172
pr,53404,2018-08-15T18:54:46Z,12
pr,53404,2018-08-15T18:54:46Z,10
pr,53405,2018-08-15T19:21:48Z,7
pr,53405,2018-08-15T19:21:48Z,3
pr,53406,2018-08-15T19:31:47Z,46
pr,53406,2018-08-15T19:31:47Z,46
pr,53407,2018-08-15T21:42:22Z,862
pr,53407,2018-08-15T21:42:22Z,236
pr,53409,2018-08-15T22:47:13Z,20
pr,53409,2018-08-15T22:47:13Z,31
pr,53410,2018-08-15T23:00:33Z,774
pr,53410,2018-08-15T23:00:33Z,980
pr,53412,2018-08-15T23:14:08Z,17
pr,53412,2018-08-15T23:14:08Z,24
pr,53413,2018-08-16T00:30:56Z,67
pr,53413,2018-08-16T00:30:56Z,106
pr,53418,2018-08-16T03:12:04Z,22
pr,53418,2018-08-16T03:12:04Z,22
pr,53422,2018-08-16T07:43:27Z,25
pr,53422,2018-08-16T07:43:27Z,25
pr,53424,2018-08-16T10:57:57Z,2286
pr,53424,2018-08-16T10:57:57Z,2827
pr,53425,2018-08-16T12:22:58Z,24
pr,53425,2018-08-16T12:22:58Z,25
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53426,2018-08-16T12:34:06Z,4
pr,53427,2018-08-16T13:20:41Z,190
pr,53427,2018-08-16T13:20:41Z,195
pr,53428,2018-08-16T13:22:15Z,5
pr,53428,2018-08-16T13:22:15Z,5
pr,53431,2018-08-16T16:04:51Z,0
pr,53431,2018-08-16T16:04:51Z,0
pr,53433,2018-08-16T16:13:30Z,297
pr,53434,2018-08-16T17:19:55Z,0
pr,53434,2018-08-16T17:19:55Z,0
pr,53436,2018-08-16T18:48:10Z,30
pr,53436,2018-08-16T18:48:10Z,30
pr,53437,2018-08-16T20:20:50Z,23
pr,53437,2018-08-16T20:20:50Z,44
pr,53438,2018-08-16T20:29:15Z,574
pr,53438,2018-08-16T20:29:15Z,1197
pr,53439,2018-08-16T22:01:11Z,106
pr,53439,2018-08-16T22:01:11Z,106
pr,53441,2018-08-17T00:15:37Z,45
pr,53441,2018-08-17T00:15:37Z,94
pr,53442,2018-08-17T03:07:35Z,12
pr,53442,2018-08-17T03:07:35Z,12
pr,53444,2018-08-17T10:41:03Z,11
pr,53444,2018-08-17T10:41:03Z,27
pr,53449,2018-08-17T15:23:47Z,750
pr,53452,2018-08-17T17:38:52Z,2
pr,53452,2018-08-17T17:38:52Z,2
pr,53455,2018-08-17T20:20:51Z,290
pr,53455,2018-08-17T20:20:51Z,314
pr,53456,2018-08-17T20:45:11Z,1
pr,53456,2018-08-17T20:45:11Z,1
pr,53459,2018-08-17T23:02:08Z,25
pr,53459,2018-08-17T23:02:08Z,27
pr,53460,2018-08-17T23:03:53Z,839
pr,53460,2018-08-17T23:03:53Z,839
pr,53460,2018-08-17T23:03:53Z,847
pr,53461,2018-08-17T23:10:44Z,2
pr,53461,2018-08-17T23:10:44Z,2
pr,53462,2018-08-18T03:24:30Z,2
pr,53462,2018-08-18T03:24:30Z,3
pr,53465,2018-08-18T10:09:27Z,25
pr,53465,2018-08-18T10:09:27Z,25
pr,53467,2018-08-18T10:21:01Z,0
pr,53470,2018-08-18T11:56:48Z,1
pr,53470,2018-08-18T11:56:48Z,1
pr,53471,2018-08-18T12:28:25Z,348
pr,53471,2018-08-18T12:28:25Z,423
pr,53472,2018-08-18T12:54:45Z,152
pr,53472,2018-08-18T12:54:45Z,156
pr,53476,2018-08-18T21:25:04Z,21
pr,53476,2018-08-18T21:25:04Z,22
pr,53477,2018-08-18T22:10:28Z,10
pr,53477,2018-08-18T22:10:28Z,10
pr,53479,2018-08-18T23:22:20Z,17
pr,53479,2018-08-18T23:22:20Z,21
pr,53480,2018-08-18T23:39:07Z,9
pr,53480,2018-08-18T23:39:07Z,9
pr,53483,2018-08-19T01:34:04Z,27
pr,53483,2018-08-19T01:34:04Z,27
pr,53492,2018-08-19T11:30:02Z,1
pr,53492,2018-08-19T11:30:02Z,1
pr,53493,2018-08-19T12:49:29Z,70
pr,53493,2018-08-19T12:49:29Z,143
pr,53496,2018-08-19T14:32:53Z,130
pr,53496,2018-08-19T14:32:53Z,130
pr,53497,2018-08-19T14:55:26Z,51
pr,53499,2018-08-19T16:11:52Z,14
pr,53499,2018-08-19T16:11:52Z,14
pr,53503,2018-08-19T19:09:08Z,7
pr,53503,2018-08-19T19:09:08Z,7
pr,53504,2018-08-19T19:09:11Z,217
pr,53504,2018-08-19T19:09:11Z,217
pr,53506,2018-08-19T21:07:46Z,12
pr,53506,2018-08-19T21:07:46Z,22
pr,53507,2018-08-19T21:17:48Z,7
pr,53507,2018-08-19T21:17:48Z,5
pr,53508,2018-08-19T21:39:58Z,245
pr,53508,2018-08-19T21:39:58Z,350
pr,53509,2018-08-19T22:06:22Z,26
pr,53509,2018-08-19T22:06:22Z,26
pr,53511,2018-08-19T23:20:39Z,77
pr,53511,2018-08-19T23:20:39Z,85
pr,53513,2018-08-20T00:39:57Z,11
pr,53513,2018-08-20T00:39:57Z,11
pr,53514,2018-08-20T00:47:16Z,171
pr,53516,2018-08-20T01:00:38Z,38
pr,53516,2018-08-20T01:00:38Z,38
pr,53517,2018-08-20T02:06:59Z,6
pr,53517,2018-08-20T02:06:59Z,13
pr,53518,2018-08-20T02:13:29Z,8
pr,53518,2018-08-20T02:13:29Z,26
pr,53519,2018-08-20T02:18:11Z,1
pr,53520,2018-08-20T04:04:18Z,120
pr,53520,2018-08-20T04:04:18Z,120
pr,53521,2018-08-20T04:29:23Z,19
pr,53521,2018-08-20T04:29:23Z,4
pr,53522,2018-08-20T06:10:15Z,24
pr,53522,2018-08-20T06:10:15Z,8
pr,53523,2018-08-20T06:35:59Z,17
pr,53523,2018-08-20T06:35:59Z,141
pr,53524,2018-08-20T06:47:06Z,2
pr,53524,2018-08-20T06:47:06Z,2
pr,53526,2018-08-20T12:42:29Z,29
pr,53526,2018-08-20T12:42:29Z,36
pr,53527,2018-08-20T13:33:16Z,105
pr,53527,2018-08-20T13:33:16Z,119
pr,53530,2018-08-20T17:20:29Z,529
pr,53530,2018-08-20T17:20:29Z,571
pr,53533,2018-08-20T18:29:47Z,66
pr,53533,2018-08-20T18:29:47Z,66
pr,53535,2018-08-20T18:55:36Z,60
pr,53535,2018-08-20T18:55:36Z,139
pr,53536,2018-08-20T19:14:13Z,10
pr,53536,2018-08-20T19:14:13Z,10
pr,53540,2018-08-20T21:32:31Z,0
pr,53540,2018-08-20T21:32:31Z,0
pr,53541,2018-08-20T22:44:57Z,34
pr,53541,2018-08-20T22:44:57Z,49
pr,53542,2018-08-20T22:51:51Z,106
pr,53542,2018-08-20T22:51:51Z,746
pr,53544,2018-08-20T23:17:12Z,9
pr,53544,2018-08-20T23:17:12Z,9
pr,53545,2018-08-20T23:29:08Z,78
pr,53545,2018-08-20T23:29:08Z,72
pr,53550,2018-08-21T06:18:20Z,65
pr,53550,2018-08-21T06:18:20Z,65
pr,53551,2018-08-21T08:08:24Z,4
pr,53558,2018-08-21T11:00:32Z,10
pr,53558,2018-08-21T11:00:32Z,10
pr,53559,2018-08-21T11:02:22Z,2
pr,53559,2018-08-21T11:02:22Z,40
pr,53562,2018-08-21T13:47:42Z,41
pr,53562,2018-08-21T13:47:42Z,4
pr,53563,2018-08-21T14:15:01Z,133
pr,53563,2018-08-21T14:15:01Z,133
pr,53564,2018-08-21T14:33:38Z,50
pr,53564,2018-08-21T14:33:38Z,47
pr,53565,2018-08-21T15:30:22Z,159
pr,53565,2018-08-21T15:30:22Z,86
pr,53567,2018-08-21T17:25:04Z,367
pr,53567,2018-08-21T17:25:04Z,401
pr,53567,2018-08-21T17:25:04Z,442
pr,53571,2018-08-21T17:58:24Z,9
pr,53571,2018-08-21T17:58:24Z,27
pr,53574,2018-08-21T19:34:04Z,30
pr,53574,2018-08-21T19:34:04Z,30
pr,53575,2018-08-21T19:59:14Z,129
pr,53575,2018-08-21T19:59:14Z,129
pr,53577,2018-08-21T22:21:40Z,30
pr,53577,2018-08-21T22:21:40Z,30
pr,53578,2018-08-21T22:26:40Z,77
pr,53578,2018-08-21T22:26:40Z,84
pr,53579,2018-08-21T23:12:23Z,3
pr,53579,2018-08-21T23:12:23Z,3
pr,53580,2018-08-21T23:27:18Z,78
pr,53580,2018-08-21T23:27:18Z,211
pr,53581,2018-08-22T00:18:29Z,2289
pr,53581,2018-08-22T00:18:29Z,2238
pr,53584,2018-08-22T01:40:37Z,59
pr,53584,2018-08-22T01:40:37Z,127
pr,53585,2018-08-22T01:58:56Z,0
pr,53585,2018-08-22T01:58:56Z,0
pr,53586,2018-08-22T02:55:05Z,36
pr,53587,2018-08-22T02:56:42Z,56
pr,53587,2018-08-22T02:56:42Z,56
pr,53588,2018-08-22T04:28:52Z,54
pr,53588,2018-08-22T04:28:52Z,95
pr,53592,2018-08-22T06:37:59Z,4
pr,53592,2018-08-22T06:37:59Z,4
pr,53594,2018-08-22T08:19:58Z,3
pr,53594,2018-08-22T08:19:58Z,3
pr,53599,2018-08-22T10:57:38Z,3
pr,53599,2018-08-22T10:57:38Z,3
pr,53600,2018-08-22T11:15:46Z,3
pr,53600,2018-08-22T11:15:46Z,3
pr,53604,2018-08-22T14:02:22Z,429
pr,53604,2018-08-22T14:02:22Z,1713
pr,53607,2018-08-22T15:45:44Z,391
pr,53609,2018-08-22T17:24:03Z,299
pr,53609,2018-08-22T17:24:03Z,331
pr,53610,2018-08-22T18:16:27Z,2
pr,53610,2018-08-22T18:16:27Z,15
pr,53611,2018-08-22T18:25:22Z,4
pr,53611,2018-08-22T18:25:22Z,8
pr,53612,2018-08-22T18:45:23Z,7
pr,53612,2018-08-22T18:45:23Z,70
pr,53614,2018-08-22T19:18:33Z,2
pr,53614,2018-08-22T19:18:33Z,2
pr,53616,2018-08-22T21:26:04Z,645
pr,53616,2018-08-22T21:26:04Z,628
pr,53617,2018-08-22T22:19:59Z,0
pr,53617,2018-08-22T22:19:59Z,0
pr,53618,2018-08-22T22:23:01Z,66
pr,53618,2018-08-22T22:23:01Z,66
pr,53619,2018-08-22T22:44:04Z,134
pr,53619,2018-08-22T22:44:04Z,164
pr,53620,2018-08-22T23:03:05Z,495
pr,53620,2018-08-22T23:03:05Z,495
pr,53621,2018-08-22T23:17:06Z,123
pr,53621,2018-08-22T23:17:06Z,115
pr,53622,2018-08-22T23:20:50Z,94
pr,53622,2018-08-22T23:20:50Z,91
pr,53623,2018-08-23T00:57:44Z,1
pr,53623,2018-08-23T00:57:44Z,1
pr,53624,2018-08-23T03:10:27Z,31
pr,53624,2018-08-23T03:10:27Z,34
pr,53626,2018-08-23T07:55:00Z,32
pr,53626,2018-08-23T07:55:00Z,36
pr,53629,2018-08-23T08:41:11Z,38
pr,53629,2018-08-23T08:41:11Z,38
pr,53636,2018-08-23T13:36:37Z,5
pr,53636,2018-08-23T13:36:37Z,5
pr,53638,2018-08-23T14:02:38Z,1
pr,53640,2018-08-23T16:23:51Z,118
pr,53640,2018-08-23T16:23:51Z,151
pr,53641,2018-08-23T17:32:48Z,28
pr,53641,2018-08-23T17:32:48Z,29
pr,53642,2018-08-23T18:05:39Z,32
pr,53642,2018-08-23T18:05:39Z,49
pr,53644,2018-08-23T18:24:06Z,39
pr,53644,2018-08-23T18:24:06Z,39
pr,53645,2018-08-23T18:54:34Z,2156
pr,53648,2018-08-23T20:18:49Z,10
pr,53648,2018-08-23T20:18:49Z,10
pr,53649,2018-08-23T20:51:25Z,15
pr,53651,2018-08-23T22:04:56Z,21
pr,53651,2018-08-23T22:04:56Z,21
pr,53652,2018-08-23T23:45:12Z,32
pr,53652,2018-08-23T23:45:12Z,104
pr,53653,2018-08-24T00:02:08Z,62
pr,53653,2018-08-24T00:02:08Z,62
pr,53654,2018-08-24T01:51:10Z,0
pr,53654,2018-08-24T01:51:10Z,13920
pr,53655,2018-08-24T01:52:56Z,33
pr,53655,2018-08-24T01:52:56Z,60
pr,53656,2018-08-24T04:40:52Z,209
pr,53656,2018-08-24T04:40:52Z,110
pr,53659,2018-08-24T06:33:39Z,40
pr,53659,2018-08-24T06:33:39Z,40
pr,53661,2018-08-24T07:21:48Z,623
pr,53661,2018-08-24T07:21:48Z,623
pr,53662,2018-08-24T08:44:53Z,382
pr,53663,2018-08-24T08:53:15Z,76
pr,53663,2018-08-24T08:53:15Z,70
pr,53664,2018-08-24T10:22:50Z,1
pr,53666,2018-08-24T11:15:01Z,1
pr,53671,2018-08-24T14:46:16Z,959
pr,53671,2018-08-24T14:46:16Z,1595
pr,53673,2018-08-24T15:10:04Z,823
pr,53673,2018-08-24T15:10:04Z,647
pr,53677,2018-08-24T17:38:51Z,82
pr,53677,2018-08-24T17:38:51Z,230
pr,53679,2018-08-24T18:17:39Z,189
pr,53679,2018-08-24T18:17:39Z,139
pr,53684,2018-08-24T21:01:49Z,93
pr,53684,2018-08-24T21:01:49Z,128
pr,53685,2018-08-24T21:31:21Z,124
pr,53685,2018-08-24T21:31:21Z,125
pr,53687,2018-08-24T22:36:58Z,1
pr,53687,2018-08-24T22:36:58Z,1
pr,53693,2018-08-25T07:59:53Z,111
pr,53693,2018-08-25T07:59:53Z,540
pr,53694,2018-08-25T09:11:26Z,149
pr,53697,2018-08-25T10:43:30Z,206
pr,53697,2018-08-25T10:43:30Z,1033
pr,53699,2018-08-25T13:35:40Z,93
pr,53699,2018-08-25T13:35:40Z,93
pr,53700,2018-08-25T13:46:09Z,157
pr,53701,2018-08-25T16:25:52Z,35
pr,53702,2018-08-25T16:50:37Z,1
pr,53702,2018-08-25T16:50:37Z,1
pr,53703,2018-08-25T18:26:02Z,4
pr,53703,2018-08-25T18:26:02Z,3
pr,53705,2018-08-25T20:31:12Z,227
pr,53705,2018-08-25T20:31:12Z,228
pr,53706,2018-08-25T21:17:22Z,2
pr,53706,2018-08-25T21:17:22Z,2
pr,53707,2018-08-25T21:30:23Z,45
pr,53707,2018-08-25T21:30:23Z,60
pr,53711,2018-08-25T22:57:19Z,198
pr,53711,2018-08-25T22:57:19Z,195
pr,53715,2018-08-26T08:16:57Z,46
pr,53717,2018-08-26T10:05:29Z,77
pr,53721,2018-08-26T13:39:41Z,86
pr,53721,2018-08-26T13:39:41Z,156
pr,53725,2018-08-26T20:31:44Z,57
pr,53725,2018-08-26T20:31:44Z,26
pr,53726,2018-08-26T23:41:36Z,51
pr,53726,2018-08-26T23:41:36Z,51
pr,53727,2018-08-26T23:54:45Z,37
pr,53727,2018-08-26T23:54:45Z,36
pr,53732,2018-08-27T08:36:35Z,2
pr,53732,2018-08-27T08:36:35Z,2
pr,53733,2018-08-27T08:48:51Z,8
pr,53733,2018-08-27T08:48:51Z,8
pr,53736,2018-08-27T13:30:46Z,45
pr,53740,2018-08-27T17:04:25Z,1
pr,53740,2018-08-27T17:04:25Z,1
pr,53743,2018-08-27T19:03:31Z,27
pr,53743,2018-08-27T19:03:31Z,27
pr,53745,2018-08-27T21:21:39Z,222
pr,53745,2018-08-27T21:21:39Z,178
pr,53747,2018-08-27T22:07:12Z,6
pr,53747,2018-08-27T22:07:12Z,6
pr,53748,2018-08-27T22:40:17Z,30
pr,53748,2018-08-27T22:40:17Z,30
pr,53751,2018-08-28T04:55:30Z,216
pr,53751,2018-08-28T04:55:30Z,469
pr,53752,2018-08-28T07:53:02Z,667
pr,53753,2018-08-28T08:21:01Z,2
pr,53753,2018-08-28T08:21:01Z,2
pr,53754,2018-08-28T08:43:55Z,8
pr,53754,2018-08-28T08:43:55Z,8
pr,53755,2018-08-28T10:49:18Z,28
pr,53755,2018-08-28T10:49:18Z,33
pr,53756,2018-08-28T11:06:50Z,1
pr,53756,2018-08-28T11:06:50Z,1
pr,53757,2018-08-28T11:19:50Z,25
pr,53757,2018-08-28T11:19:50Z,32
pr,53758,2018-08-28T11:20:27Z,1
pr,53758,2018-08-28T11:20:27Z,4
pr,53762,2018-08-28T12:45:18Z,217
pr,53762,2018-08-28T12:45:18Z,231
pr,53765,2018-08-28T17:10:40Z,529
pr,53765,2018-08-28T17:10:40Z,529
pr,53768,2018-08-28T18:07:01Z,46
pr,53768,2018-08-28T18:07:01Z,46
pr,53769,2018-08-28T18:45:00Z,2
pr,53769,2018-08-28T18:45:00Z,2
pr,53774,2018-08-28T21:13:30Z,65
pr,53774,2018-08-28T21:13:30Z,65
pr,53775,2018-08-28T22:19:34Z,835
pr,53777,2018-08-29T01:39:34Z,29
pr,53777,2018-08-29T01:39:34Z,30
pr,53778,2018-08-29T01:52:36Z,298
pr,53778,2018-08-29T01:52:36Z,1230
pr,53779,2018-08-29T08:21:55Z,591
pr,53779,2018-08-29T08:21:55Z,595
pr,53781,2018-08-29T10:26:52Z,1
pr,53781,2018-08-29T10:26:52Z,1
pr,53782,2018-08-29T10:29:14Z,5
pr,53782,2018-08-29T10:29:14Z,5
pr,53783,2018-08-29T12:45:45Z,562
pr,53783,2018-08-29T12:45:45Z,701
pr,53784,2018-08-29T13:23:48Z,4
pr,53784,2018-08-29T13:23:48Z,14
pr,53785,2018-08-29T13:23:50Z,1
pr,53785,2018-08-29T13:23:50Z,1
pr,53786,2018-08-29T13:26:17Z,52
pr,53786,2018-08-29T13:26:17Z,52
pr,53788,2018-08-29T14:03:15Z,1
pr,53790,2018-08-29T16:14:52Z,6
pr,53790,2018-08-29T16:14:52Z,25
pr,53793,2018-08-29T17:11:29Z,121
pr,53793,2018-08-29T17:11:29Z,802
pr,53798,2018-08-29T19:32:15Z,704
pr,53799,2018-08-29T20:14:32Z,682
pr,53799,2018-08-29T20:14:32Z,682
pr,53801,2018-08-29T21:02:50Z,9
pr,53801,2018-08-29T21:02:50Z,9
pr,53803,2018-08-29T21:07:35Z,56
pr,53803,2018-08-29T21:07:35Z,68
pr,53804,2018-08-29T21:14:43Z,7
pr,53804,2018-08-29T21:14:43Z,7
pr,53806,2018-08-29T22:36:24Z,11
pr,53806,2018-08-29T22:36:24Z,11
pr,53815,2018-08-30T04:25:15Z,115
pr,53815,2018-08-30T04:25:15Z,115
pr,53816,2018-08-30T05:28:53Z,554
pr,53816,2018-08-30T05:28:53Z,557
pr,53821,2018-08-30T11:45:00Z,1268
pr,53821,2018-08-30T11:45:00Z,1130
pr,53822,2018-08-30T12:31:01Z,57
pr,53822,2018-08-30T12:31:01Z,82
pr,53824,2018-08-30T14:34:45Z,132
pr,53824,2018-08-30T14:34:45Z,134
pr,53825,2018-08-30T14:55:03Z,12
pr,53825,2018-08-30T14:55:03Z,12
pr,53828,2018-08-30T16:50:23Z,7
pr,53829,2018-08-30T17:29:40Z,20
pr,53829,2018-08-30T17:29:40Z,71
pr,53830,2018-08-30T17:47:19Z,80
pr,53830,2018-08-30T17:47:19Z,137
pr,53831,2018-08-30T17:59:12Z,361
pr,53831,2018-08-30T17:59:12Z,361
pr,53832,2018-08-30T18:15:50Z,568
pr,53832,2018-08-30T18:15:50Z,568
pr,53838,2018-08-30T22:13:51Z,18
pr,53838,2018-08-30T22:13:51Z,18
pr,53842,2018-08-30T23:04:11Z,43
pr,53842,2018-08-30T23:04:11Z,43
pr,53846,2018-08-31T07:43:39Z,10
pr,53846,2018-08-31T07:43:39Z,10
pr,53850,2018-08-31T10:34:15Z,15
pr,53850,2018-08-31T10:34:15Z,15
pr,53851,2018-08-31T11:54:03Z,53
pr,53851,2018-08-31T11:54:03Z,484
pr,53854,2018-08-31T14:14:47Z,250
pr,53854,2018-08-31T14:14:47Z,261
pr,53855,2018-08-31T14:45:50Z,1
pr,53855,2018-08-31T14:45:50Z,1
pr,53860,2018-08-31T15:35:59Z,92757
pr,53860,2018-08-31T15:35:59Z,92757
pr,53860,2018-08-31T15:35:59Z,92797
pr,53863,2018-08-31T16:36:11Z,8
pr,53865,2018-08-31T19:00:23Z,150
pr,53865,2018-08-31T19:00:23Z,150
pr,53867,2018-08-31T19:48:02Z,1
pr,53867,2018-08-31T19:48:02Z,4
pr,53870,2018-08-31T20:27:27Z,49
pr,53870,2018-08-31T20:27:27Z,49
pr,53872,2018-08-31T21:13:59Z,1
pr,53872,2018-08-31T21:13:59Z,1
pr,53873,2018-08-31T23:39:23Z,1454
pr,53873,2018-08-31T23:39:23Z,1873
pr,53874,2018-08-31T23:56:17Z,11
pr,53874,2018-08-31T23:56:17Z,33
pr,53877,2018-09-01T04:56:23Z,309
pr,53877,2018-09-01T04:56:23Z,371
pr,53878,2018-09-01T05:50:20Z,15
pr,53878,2018-09-01T05:50:20Z,15
pr,53880,2018-09-01T08:27:23Z,33
pr,53883,2018-09-01T10:59:10Z,2
pr,53883,2018-09-01T10:59:10Z,2
pr,53884,2018-09-01T13:14:19Z,282
pr,53885,2018-09-01T15:27:02Z,893
pr,53887,2018-09-01T16:08:27Z,57
