open,additions,labels,,,,,,,Pr_number
2018-06-11T10:05:13Z,84,"A-generators;B-RFC-approved;C-tracking-issue;E-needs-mentor;T-lang,S-waiting-on-review,A-generators;B-RFC-approved;C-tracking-issue;E-needs-mentor;T-lang,S-waiting-on-review",,,,,,,51580
2018-06-11T14:13:54Z,86,"T-doc,T-doc",,,,,,,51581
2018-06-11T16:53:29Z,416,"S-waiting-on-review,S-waiting-on-review",,,,,,,51583
2018-06-11T17:04:03Z,217,"T-rustdoc,T-rustdoc",,,,,,,51584
2018-06-11T17:04:03Z,1541,"A-associated-items;A-traits;A-typesystem;B-RFC-approved;B-unstable;C-tracking-issue;T-lang,A-associated-items;A-traits;A-typesystem;B-RFC-approved;B-unstable;C-tracking-issue;T-lang,A-associated-items;A-traits;A-typesystem;B-RFC-approved;B-unstable;C-tracking-issue;T-lang,A-associated-items;A-traits;A-typesystem;B-RFC-approved;B-unstable;C-tracking-issue;T-lang",,,,,,,51589
2018-06-11T19:20:11Z,1,S-waiting-on-bors;beta-nominated,,,,,,,51591
2018-06-11T19:20:11Z,308,NULL,,,,,,,51592
2018-06-11T19:20:11Z,162,"C-enhancement;S-waiting-on-review;T-release;beta-nominated,S-waiting-on-bors;beta-nominated",,,,,,,51593
2018-06-11T21:15:25Z,195,NULL,,,,,,,51594
2018-06-11T21:15:25Z,1308,NULL,,,,,,,51596
2018-06-12T05:01:06Z,874,"A-iterators;S-waiting-on-review;T-libs,A-libs;I-slow,A-iterators;S-waiting-on-review;T-libs,A-libs;I-slow",,,,,,,51601
2018-06-12T17:22:55Z,69,"A-allocators;C-tracking-issue;T-libs,A-allocators;C-tracking-issue;T-libs",,,,,,,51607
2018-06-13T15:16:55Z,218,"S-waiting-on-review,S-waiting-on-review",,,,,,,51611
2018-06-14T08:20:08Z,52,NULL,,,,,,,51612
2018-06-14T19:01:36Z,25,"A-diagnostics;C-enhancement,A-diagnostics;C-enhancement",,,,,,,51614
2018-06-14T21:04:40Z,706,NULL,,,,,,,51622
2018-06-14T21:32:46Z,10,NULL,,,,,,,51628
2018-06-15T00:23:10Z,44,"S-waiting-on-review,S-waiting-on-review",,,,,,,51630
2018-06-15T02:13:48Z,2245,NULL,,,,,,,51638
2018-06-15T04:15:48Z,194,NULL,,,,,,,51642
2018-06-15T04:15:48Z,342,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51643
2018-06-15T21:32:34Z,1439,NULL,,,,,,,51645
2018-06-15T21:39:58Z,1,NULL,,,,,,,51651
2018-06-15T21:39:58Z,106,"T-compiler;WG-compiler-performance,T-compiler;WG-compiler-performance",,,,,,,51657
2018-06-15T23:08:38Z,27,"NLL-performant;T-compiler;WG-compiler-nll,NLL-performant;T-compiler;WG-compiler-nll",,,,,,,51660
2018-06-15T23:08:38Z,4964,NULL,,,,,,,51662
2018-06-15T23:20:36Z,202,"S-waiting-on-review,S-waiting-on-review",,,,,,,51664
2018-06-16T02:52:25Z,430,NULL,,,,,,,51670
2018-06-16T08:40:45Z,629,"S-waiting-on-review,S-waiting-on-review",,,,,,,51681
2018-06-16T08:40:45Z,11,NULL,,,,,,,51686
2018-06-16T11:42:21Z,203,NULL,,,,,,,51687
2018-06-16T12:20:33Z,147,NULL,,,,,,,51688
2018-06-16T17:13:48Z,22,NULL,,,,,,,51690
2018-06-16T21:13:01Z,19,NULL,,,,,,,51695
2018-06-16T21:13:01Z,724,NULL,,,,,,,51696
2018-06-16T21:13:01Z,13,NULL,,,,,,,51701
2018-06-16T21:13:01Z,109,NULL,,,,,,,51702
2018-06-16T21:13:01Z,278,NULL,,,,,,,51703
2018-06-16T21:13:01Z,326,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review",,,,,,,51704
2018-06-17T20:02:19Z,134,"A-rustbuild,A-rustbuild",,,,,,,51712
2018-06-17T23:51:09Z,107,NULL,,,,,,,51723
2018-06-17T23:51:09Z,83,"S-waiting-on-review,S-waiting-on-review",,,,,,,51724
2018-06-18T01:30:52Z,38,"S-waiting-on-review,S-waiting-on-review",,,,,,,51725
2018-06-18T21:05:35Z,167,"A-borrow-checker;A-diagnostics;WG-compiler-nll,A-borrow-checker;A-diagnostics;WG-compiler-nll,A-borrow-checker;A-diagnostics;WG-compiler-nll",,,,,,,51729
2018-06-19T18:14:24Z,50,B-RFC-approved;C-tracking-issue;T-libs,,,,,,,51730
2018-06-19T18:14:24Z,3340,NULL,,,,,,,51731
2018-06-19T22:09:49Z,49,"A-rustdoc,A-rustdoc",,,,,,,51732
2018-06-19T22:09:49Z,531,NULL,,,,,,,51733
2018-06-19T23:34:30Z,3,S-waiting-on-review,,,,,,,51740
2018-06-19T23:34:30Z,443,NULL,,,,,,,51747
2018-06-20T12:20:00Z,21,"A-rust-2018-preview,A-rust-2018-preview,A-rust-2018-preview",,,,,,,51750
2018-06-20T16:14:47Z,21,NULL,,,,,,,51753
2018-06-20T17:05:58Z,59,NULL,,,,,,,51762
2018-06-20T19:03:45Z,381,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51782
2018-06-21T13:39:52Z,735,NULL,,,,,,,51786
2018-06-21T13:39:52Z,268,"S-waiting-on-review,S-waiting-on-review",,,,,,,51789
2018-06-21T18:03:47Z,1,NULL,,,,,,,51790
2018-06-21T18:03:47Z,132,NULL,,,,,,,51793
2018-06-21T18:03:47Z,2272,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51805
2018-06-22T08:50:47Z,8,NULL,,,,,,,51807
2018-06-22T08:50:47Z,776,"C-bug;O-macos;T-compiler;regression-from-stable-to-nightly,regression-from-stable-to-nightly",,,,,,,51828
2018-06-22T22:37:18Z,2291,"S-waiting-on-review,S-waiting-on-review",,,,,,,51829
2018-06-22T23:43:24Z,17,"A-io;B-unstable;T-libs,A-io;B-unstable;T-libs",,,,,,,51832
2018-06-23T01:46:11Z,40,NULL,,,,,,,51833
2018-06-23T11:24:55Z,75,NULL,,,,,,,51835
2018-06-23T11:24:55Z,36,"A-traits;I-compiletime;T-compiler;WG-compiler-traits,A-traits;I-compiletime;T-compiler;WG-compiler-traits",,,,,,,51837
2018-06-23T11:24:55Z,50,"NLL-performant;T-compiler;WG-compiler-nll,NLL-performant;T-compiler;WG-compiler-nll",,,,,,,51849
2018-06-23T11:24:55Z,136,NULL,,,,,,,51851
2018-06-23T11:24:55Z,645,I-ICE;T-compiler;regression-from-stable-to-beta,,,,,,,51852
2018-06-23T11:35:52Z,14,NULL,,,,,,,51854
2018-06-23T12:29:15Z,607,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors;beta-nominated,S-waiting-on-review;beta-nominated,S-waiting-on-review,S-waiting-on-bors;beta-nominated,S-waiting-on-review;beta-nominated,S-waiting-on-bors",,,,,,,51857
2018-06-23T21:35:31Z,72,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51859
2018-06-25T16:02:18Z,323,"S-waiting-on-review,A-diagnostics,S-waiting-on-review,A-diagnostics",,,,,,,51866
2018-06-25T19:43:08Z,67,"S-waiting-on-review,S-waiting-on-review",,,,,,,51867
2018-06-25T20:46:53Z,3,NULL,,,,,,,51876
2018-06-25T21:17:59Z,212,"S-waiting-on-review,S-waiting-on-review",,,,,,,51877
2018-06-25T22:39:15Z,1138,"S-waiting-on-review,S-waiting-on-review",,,,,,,51880
2018-06-26T09:35:46Z,603,NULL,,,,,,,51882
2018-06-26T09:35:46Z,432,"A-diagnostics;A-frontend;C-feature-request,A-diagnostics;A-frontend;C-feature-request",,,,,,,51883
2018-06-26T09:35:46Z,196,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review",,,,,,,51884
2018-06-26T22:57:05Z,485,NULL,,,,,,,51885
2018-06-26T22:57:05Z,65,"NLL-performant;T-compiler;WG-compiler-nll,NLL-performant;T-compiler;WG-compiler-nll",,,,,,,51889
2018-06-26T23:29:12Z,84,"A-typesystem;I-wrong,A-typesystem;I-wrong",,,,,,,51894
2018-06-27T03:59:04Z,10,"S-waiting-on-review,S-waiting-on-review",,,,,,,51895
2018-06-27T04:06:44Z,29,NULL,,,,,,,51899
2018-06-27T05:20:11Z,225,NULL,,,,,,,51901
2018-06-27T15:53:44Z,569,NULL,,,,,,,51912
2018-06-27T16:25:44Z,1932,"A-amusing;A-traits,A-amusing;A-traits",,,,,,,51914
2018-06-27T21:47:59Z,2594,NULL,,,,,,,51920
2018-06-27T21:47:59Z,92,NULL,,,,,,,51921
2018-06-27T21:47:59Z,228,"WG-embedded,WG-embedded",,,,,,,51922
2018-06-27T21:47:59Z,14,S-waiting-on-review,,,,,,,51923
2018-06-27T22:15:45Z,58,NULL,,,,,,,51926
2018-06-27T22:15:45Z,3776,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51930
2018-06-28T21:53:24Z,48,"A-diagnostics;T-compiler,A-diagnostics;T-compiler",,,,,,,51938
2018-06-28T21:53:24Z,1071,"S-waiting-on-review,A-iterators;S-waiting-on-crater;S-waiting-on-review;T-libs;relnotes,B-unstable;C-tracking-issue;T-libs,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-iterators;S-waiting-on-crater;S-waiting-on-review;T-libs;relnotes,B-unstable;C-tracking-issue;T-libs,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,51948
2018-06-29T14:19:17Z,16,NULL,,,,,,,51952
2018-06-29T14:19:17Z,40,NULL,,,,,,,51953
2018-06-29T19:14:14Z,780,"A-diagnostics;C-enhancement;E-easy;WG-compiler-errors,A-diagnostics;C-enhancement;E-easy;WG-compiler-errors",,,,,,,51955
2018-06-29T21:04:34Z,344,"T-rustdoc;regression-from-stable-to-nightly,T-rustdoc;regression-from-stable-to-nightly",,,,,,,51956
2018-06-29T21:20:06Z,30,NULL,,,,,,,51958
2018-06-29T23:09:34Z,2992,NULL,,,,,,,51959
2018-06-30T00:53:01Z,1046,"NLL-complete;T-compiler;WG-compiler-nll,A-NLL;NLL-diagnostics,NLL-complete;T-compiler;WG-compiler-nll,A-NLL;NLL-diagnostics",,,,,,,51964
2018-06-30T00:53:01Z,892,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-iterators;S-waiting-on-crater;S-waiting-on-review;T-libs;relnotes,B-unstable;C-tracking-issue;T-libs,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review",,,,,,,51965
2018-06-30T00:53:01Z,151,"S-waiting-on-review,A-LLVM;C-tracking-issue",,,,,,,51966
2018-06-30T00:53:01Z,245,NULL,,,,,,,51967
2018-06-30T18:26:32Z,1425,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-iterators;S-waiting-on-crater;S-waiting-on-review;T-libs;relnotes,B-unstable;C-tracking-issue;T-libs,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review",,,,,,,51969
2018-06-30T18:26:32Z,54,NULL,,,,,,,51973
2018-06-30T18:26:32Z,167,NULL,,,,,,,51978
2018-06-30T18:26:32Z,53,NULL,,,,,,,51980
2018-06-30T18:26:32Z,171,"A-incr-comp,A-incr-comp",,,,,,,51982
2018-06-30T18:26:32Z,1697,NULL,,,,,,,51989
2018-06-30T19:34:21Z,3508,"S-waiting-on-review,S-waiting-on-review;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52001
2018-07-01T16:17:49Z,283,"B-RFC-approved;C-tracking-issue;T-libs,B-RFC-approved;C-tracking-issue;T-libs,B-RFC-approved;C-tracking-issue;T-libs,B-RFC-approved;C-tracking-issue;T-libs",,,,,,,52003
2018-07-01T16:22:28Z,17930,"A-LLVM;O-wasm,A-LLVM;O-wasm",,,,,,,52005
2018-07-01T16:22:28Z,10,"NLL-performant;T-compiler;WG-compiler-nll,NLL-performant;T-compiler;WG-compiler-nll",,,,,,,52007
2018-07-01T16:22:28Z,186,"T-compiler,T-compiler",,,,,,,52010
2018-07-01T16:22:28Z,4,B-RFC-approved;C-tracking-issue;T-lang,,,,,,,52011
2018-07-01T16:22:28Z,1915,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52013
2018-07-01T19:18:52Z,667,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review",,,,,,,52014
2018-07-02T19:16:30Z,7,NULL,,,,,,,52016
2018-07-02T19:16:30Z,44,A-attributes;C-tracking-issue;T-dev-tools,,,,,,,52018
2018-07-02T19:16:30Z,154,"A-allocators;T-compiler,A-allocators;I-enhancement;T-libs,A-allocators;T-compiler,A-allocators;I-enhancement;T-libs",,,,,,,52020
2018-07-02T19:16:30Z,64,"S-waiting-on-review,S-waiting-on-review",,,,,,,52021
2018-07-02T19:16:30Z,3843,NULL,,,,,,,52031
2018-07-02T19:16:30Z,198,"A-rustbuild;E-mentor,S-waiting-on-review,A-rustbuild;E-mentor",,,,,,,52036
2018-07-02T19:16:30Z,80,"E-mentor;I-nominated;NLL-performant;WG-compiler-nll,E-mentor;I-nominated;NLL-performant;WG-compiler-nll",,,,,,,52037
2018-07-02T19:16:30Z,164,"S-waiting-on-review,S-waiting-on-review",,,,,,,52046
2018-07-02T19:16:30Z,40,"S-waiting-on-review,S-waiting-on-review",,,,,,,52051
2018-07-02T19:16:30Z,63,NULL,,,,,,,52058
2018-07-02T20:54:02Z,363,NULL,,,,,,,52067
2018-07-02T20:54:02Z,147,"E-needs-mentor;T-compiler;WG-compiler-middle,S-waiting-on-review,E-needs-mentor;T-compiler;WG-compiler-middle,S-waiting-on-review",,,,,,,52069
2018-07-03T09:23:35Z,61,S-waiting-on-review,,,,,,,52076
2018-07-03T09:23:35Z,831,NULL,,,,,,,52077
2018-07-03T09:23:35Z,166,NULL,,,,,,,52080
2018-07-03T09:23:35Z,18,A-attributes;A-macros;A-rust-2018-preview;P-high;T-dev-tools,,,,,,,52081
2018-07-03T09:23:35Z,16,NULL,,,,,,,52087
2018-07-03T09:23:35Z,6210,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52088
2018-07-03T20:20:27Z,55,NULL,,,,,,,52089
2018-07-03T22:16:04Z,25,NULL,,,,,,,52091
2018-07-03T22:16:04Z,29,"B-unstable;O-wasm;T-compiler,B-unstable;O-wasm;T-compiler",,,,,,,52093
2018-07-03T22:32:43Z,525,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52101
2018-07-04T19:09:05Z,340,"B-unstable;C-tracking-issue;T-libs,B-unstable;C-tracking-issue;T-libs",,,,,,,52103
2018-07-05T01:49:30Z,19,"A-diagnostics;E-easy,A-diagnostics;E-easy",,,,,,,52106
2018-07-05T04:34:41Z,34,NULL,,,,,,,52107
2018-07-05T04:34:41Z,2593,"A-allocators;C-tracking-issue;T-libs,A-allocators;C-tracking-issue;T-libs",,,,,,,52110
2018-07-05T04:34:41Z,177,"NLL-performant;T-compiler;WG-compiler-nll,NLL-performant;T-compiler;WG-compiler-nll",,,,,,,52115
2018-07-05T04:34:41Z,870,"S-waiting-on-review,S-waiting-on-review",,,,,,,52116
2018-07-05T04:34:41Z,1,S-waiting-on-review,,,,,,,52121
2018-07-05T14:33:02Z,2527,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors",,,,,,,52123
2018-07-05T23:07:25Z,157,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors",,,,,,,52132
2018-07-05T23:07:25Z,6,NULL,,,,,,,52136
2018-07-05T23:07:25Z,830,NULL,,,,,,,52145
2018-07-05T23:07:25Z,865,"B-RFC-approved;T-libs,A-attributes;B-RFC-implemented;S-waiting-on-review;T-lang;T-libs,B-RFC-approved;T-libs",,,,,,,52149
2018-07-05T23:07:25Z,555,NULL,,,,,,,52151
2018-07-05T23:07:25Z,36,T-compiler;WG-compiler-traits,,,,,,,52153
2018-07-05T23:07:25Z,75,NULL,,,,,,,52156
2018-07-05T23:07:25Z,13414,"S-waiting-on-review,S-waiting-on-review",,,,,,,52160
2018-07-05T23:07:25Z,68,NULL,,,,,,,52166
2018-07-05T23:07:25Z,362,A-frontend;I-wrong,,,,,,,52175
2018-07-05T23:07:25Z,419,NULL,,,,,,,52177
2018-07-05T23:43:38Z,16,"A-diagnostics;C-enhancement,A-diagnostics;C-enhancement",,,,,,,52178
2018-07-06T00:41:20Z,1,NULL,,,,,,,52181
2018-07-06T01:17:03Z,91,"S-waiting-on-review,A-NLL,S-waiting-on-review,A-NLL",,,,,,,52190
2018-07-06T06:13:27Z,1,NULL,,,,,,,52193
2018-07-06T06:13:27Z,94,"S-waiting-on-review,S-waiting-on-review",,,,,,,52196
2018-07-06T06:13:27Z,102,NULL,,,,,,,52197
2018-07-06T06:13:27Z,6255,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52199
2018-07-07T03:29:22Z,13,NULL,,,,,,,52204
2018-07-07T03:29:22Z,33,NULL,,,,,,,52205
2018-07-07T03:29:22Z,18,NULL,,,,,,,52206
2018-07-07T03:29:22Z,21,NULL,,,,,,,52207
2018-07-07T03:29:22Z,703,"regression-from-stable-to-nightly,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,regression-from-stable-to-nightly,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52212
2018-07-08T19:19:00Z,1537,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review",,,,,,,52229
2018-07-09T13:43:44Z,39,"A-macros-1.2;A-macros-2.0,A-macros-1.2;A-macros-2.0",,,,,,,52230
2018-07-09T13:59:02Z,342,"S-waiting-on-review,S-waiting-on-review",,,,,,,52232
2018-07-09T21:07:41Z,555,S-waiting-on-review,,,,,,,52234
2018-07-09T21:07:41Z,1,NULL,,,,,,,52238
2018-07-09T21:07:41Z,301,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52242
2018-07-10T00:26:51Z,304,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors",,,,,,,52245
2018-07-10T01:36:47Z,31,"S-waiting-on-review,S-waiting-on-review",,,,,,,52257
2018-07-10T01:36:47Z,26,NULL,,,,,,,52264
2018-07-10T01:36:47Z,1202,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52268
2018-07-10T09:09:26Z,3532,"A-edition-2018-lints,A-edition-2018-lints",,,,,,,52275
2018-07-10T14:51:37Z,3,NULL,,,,,,,52276
2018-07-10T14:51:37Z,127291,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52303
2018-07-10T14:51:37Z,132,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review",,,,,,,52308
2018-07-10T20:56:44Z,84,NULL,,,,,,,52314
2018-07-10T20:56:44Z,131,"A-diagnostics,A-diagnostics",,,,,,,52315
2018-07-10T22:16:24Z,163,"S-waiting-on-review,S-waiting-on-review",,,,,,,52322
2018-07-10T22:16:24Z,4938,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52324
2018-07-11T15:39:37Z,70,"A-edition-2018-lints;A-lint,A-edition-2018-lints;A-lint",,,,,,,52326
2018-07-11T18:38:50Z,835,NULL,,,,,,,52328
2018-07-11T18:38:50Z,1608,NULL,,,,,,,52332
2018-07-12T12:25:34Z,5998,NULL,,,,,,,52340
2018-07-12T12:25:34Z,494,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,52344
2018-07-12T17:01:16Z,8,NULL,,,,,,,52346
2018-07-12T19:33:54Z,8,NULL,,,,,,,52348
2018-07-12T20:12:53Z,1625,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review",,,,,,,52352
2018-07-13T03:51:01Z,647,"B-unstable;C-tracking-issue;O-wasm;T-compiler,B-unstable;C-tracking-issue;O-wasm;T-compiler",,,,,,,52353
2018-07-13T03:51:01Z,1,"S-waiting-on-review,S-waiting-on-review",,,,,,,52354
2018-07-13T03:51:01Z,7,NULL,,,,,,,52359
2018-07-13T03:51:01Z,61,NULL,,,,,,,52360
2018-07-13T03:51:01Z,1005,NULL,,,,,,,52361
2018-07-13T03:51:01Z,1010,"S-waiting-on-review,S-waiting-on-bors;beta-nominated;stable-nominated",,,,,,,52366
2018-07-13T03:51:01Z,13,NULL,,,,,,,52367
2018-07-13T03:51:01Z,194,NULL,,,,,,,52368
2018-07-13T03:51:01Z,151,NULL,,,,,,,52372
2018-07-13T10:53:57Z,345,E-medium;P-medium;WG-epoch,,,,,,,52375
2018-07-13T10:53:57Z,999,A-spurious,,,,,,,52379
2018-07-13T13:36:28Z,815,"T-compiler,T-compiler",,,,,,,52381
2018-07-13T13:36:28Z,60,"A-macros-1.2,S-waiting-on-review,A-macros-1.2,S-waiting-on-review",,,,,,,52383
2018-07-13T13:36:28Z,347,NULL,,,,,,,52385
2018-07-13T13:36:28Z,70,NULL,,,,,,,52394
2018-07-13T13:36:28Z,311,NULL,,,,,,,52397
2018-07-13T13:36:28Z,14,NULL,,,,,,,52399
2018-07-13T13:36:28Z,67,NULL,,,,,,,52401
2018-07-13T13:36:28Z,599,"A-borrow-checker;A-diagnostics;WG-compiler-nll,WG-compiler-nll,A-borrow-checker;A-diagnostics;WG-compiler-nll,WG-compiler-nll",,,,,,,52405
2018-07-13T18:57:00Z,2479,"A-diagnostics;E-mentor;WG-compiler-errors,A-diagnostics;E-mentor;WG-compiler-errors",,,,,,,52409
2018-07-13T18:57:00Z,548,NULL,,,,,,,52418
2018-07-13T18:57:00Z,0,NULL,,,,,,,52419
2018-07-13T18:57:00Z,660,"S-waiting-on-review,B-unstable;T-libs,S-waiting-on-review",,,,,,,52420
2018-07-13T18:57:00Z,340,S-waiting-on-review,,,,,,,52422
2018-07-13T18:57:00Z,750,"I-compiletime,I-compiletime,I-compiletime,I-compiletime",,,,,,,52426
2018-07-13T18:57:00Z,455,NULL,,,,,,,52429
2018-07-13T19:16:07Z,64021,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review",,,,,,,52433
2018-07-14T10:05:59Z,48,NULL,,,,,,,52439
2018-07-14T13:53:51Z,1,B-unstable;O-wasm;T-compiler,,,,,,,52441
2018-07-14T14:41:50Z,879,"B-unstable;O-wasm;T-compiler,B-unstable;O-wasm;T-compiler",,,,,,,52445
2018-07-14T15:40:14Z,562,"S-waiting-on-review,S-waiting-on-review",,,,,,,52448
