open,additions,labels
2015-08-05T18:51:33Z,53,
2015-08-05T19:09:51Z,168,
2015-08-05T19:09:51Z,168,
2015-08-05T19:21:28Z,22,
2015-08-05T19:21:28Z,22,
2015-08-05T19:31:08Z,23,
2015-08-05T19:31:08Z,23,
2015-08-05T20:08:20Z,138,
2015-08-05T21:50:32Z,3,
2015-08-05T21:50:32Z,3,
2015-08-05T22:24:40Z,1,
2015-08-05T22:48:00Z,2,
2015-08-05T22:48:00Z,2,
2015-08-05T23:02:14Z,2091,
2015-08-05T23:02:14Z,2091,
2015-08-06T00:31:52Z,6,
2015-08-06T00:31:52Z,6,
2015-08-06T03:56:47Z,2,
2015-08-06T05:46:13Z,3,
2015-08-06T05:46:13Z,3,
2015-08-06T06:05:03Z,24,
2015-08-06T06:05:03Z,24,
2015-08-06T06:12:57Z,25,
2015-08-06T06:12:57Z,25,
2015-08-06T09:59:17Z,1,
2015-08-06T09:59:17Z,1,
2015-08-06T16:10:00Z,0,
2015-08-06T16:10:00Z,0,
2015-08-06T16:16:29Z,1,
2015-08-06T16:16:29Z,1,
2015-08-06T16:21:15Z,2,
2015-08-06T16:21:15Z,2,
2015-08-06T16:36:49Z,62,
2015-08-06T18:30:10Z,4,
2015-08-06T18:30:10Z,4,
2015-08-06T21:03:04Z,2,
2015-08-06T21:03:04Z,2,
2015-08-06T22:02:16Z,20,
2015-08-06T22:28:28Z,55,
2015-08-06T23:22:50Z,42,
2015-08-06T23:28:31Z,15,
2015-08-06T23:28:31Z,15,
2015-08-06T23:37:36Z,23,
2015-08-07T00:18:56Z,1,
2015-08-07T00:18:56Z,1,
2015-08-07T02:02:17Z,7,
2015-08-07T14:41:25Z,39,
2015-08-07T14:41:25Z,39,
2015-08-07T14:55:32Z,55,
2015-08-07T21:52:57Z,9,
2015-08-07T22:41:56Z,140,
2015-08-08T06:17:54Z,133,
2015-08-08T07:03:30Z,6,
2015-08-08T12:38:50Z,900,
2015-08-08T16:40:10Z,36,
2015-08-08T21:14:01Z,298,
2015-08-08T23:02:38Z,1,
2015-08-08T23:08:43Z,1,
2015-08-09T09:24:09Z,26,
2015-08-09T15:09:15Z,41,
2015-08-09T15:45:58Z,37,
2015-08-09T16:53:05Z,53,
2015-08-09T21:38:44Z,197,
2015-08-10T01:54:30Z,23,
2015-08-10T04:29:16Z,3,
2015-08-10T07:46:13Z,2,
2015-08-10T11:46:16Z,1,
2015-08-10T11:55:46Z,0,
2015-08-10T13:29:15Z,10,
2015-08-10T13:43:00Z,13,
2015-08-10T15:27:30Z,1,
2015-08-10T19:21:46Z,4732,
2015-08-10T19:33:17Z,1,
2015-08-10T19:40:34Z,26,
2015-08-10T19:54:28Z,16,
2015-08-10T21:53:07Z,1,
2015-08-10T21:53:30Z,2,
2015-08-10T22:27:45Z,94,
2015-08-10T23:08:07Z,11,
2015-08-10T23:13:24Z,1,
2015-08-10T23:28:55Z,215,
2015-08-10T23:41:21Z,8,
2015-08-11T02:22:02Z,6,
2015-08-11T02:48:51Z,131,
2015-08-11T07:56:48Z,159,
2015-08-11T10:04:00Z,1,
2015-08-11T13:00:39Z,0,
2015-08-11T15:17:54Z,0,
2015-08-11T15:42:09Z,3,
2015-08-11T17:25:16Z,4,
2015-08-11T17:51:40Z,4,
2015-08-11T18:40:13Z,71,
2015-08-11T18:42:30Z,161,
2015-08-11T19:16:21Z,2,
2015-08-11T19:58:56Z,5,
2015-08-11T21:15:03Z,55,
2015-08-11T21:46:55Z,6,
2015-08-11T23:45:15Z,25,
2015-08-12T00:58:34Z,4,
2015-08-12T01:14:29Z,0,
2015-08-12T01:40:48Z,2,
2015-08-12T04:46:02Z,1684,
2015-08-12T05:39:20Z,21,
2015-08-12T05:44:28Z,473,
2015-08-12T05:52:46Z,38,
2015-08-12T06:21:40Z,1,
2015-08-12T08:38:02Z,21,
2015-08-12T12:43:32Z,10,
2015-08-12T14:19:13Z,15,
2015-08-12T17:00:53Z,33,
2015-08-12T17:11:56Z,21,
2015-08-12T18:01:53Z,222,
2015-08-12T19:49:45Z,71,
2015-08-12T19:53:20Z,30,
2015-08-12T21:46:51Z,151,
2015-08-12T22:31:57Z,82,
2015-08-12T22:35:58Z,12,
2015-08-12T23:22:18Z,3,
2015-08-13T01:20:08Z,21,
2015-08-13T02:33:09Z,6,
2015-08-13T08:47:07Z,372,
2015-08-13T16:00:37Z,363,
2015-08-13T16:48:59Z,146,
2015-08-13T17:28:56Z,147,
2015-08-13T18:05:42Z,1,
2015-08-13T19:42:11Z,1,
2015-08-13T20:09:28Z,744,
2015-08-13T20:47:29Z,3,
2015-08-13T21:26:41Z,1,
2015-08-13T22:47:53Z,193,
2015-08-14T03:22:56Z,135,
2015-08-14T05:00:34Z,44,
2015-08-14T05:40:45Z,20,
2015-08-14T13:15:21Z,98,
2015-08-14T13:47:30Z,1,
2015-08-14T17:32:48Z,28,
2015-08-14T19:07:15Z,221,
2015-08-14T19:20:35Z,36,
2015-08-14T19:27:54Z,1,
2015-08-14T22:51:10Z,20,
2015-08-15T07:25:28Z,47,
2015-08-15T09:05:15Z,19,
2015-08-15T09:49:40Z,2,
2015-08-15T17:41:22Z,51,
2015-08-15T20:37:56Z,3,
2015-08-16T01:06:42Z,786,
2015-08-16T03:26:23Z,1,
2015-08-16T11:13:19Z,277,
2015-08-16T11:41:33Z,1109,
2015-08-16T12:48:42Z,15,
2015-08-16T14:51:31Z,8,
2015-08-16T20:39:17Z,125,
2015-08-17T13:36:34Z,51,
2015-08-17T17:34:26Z,86,
2015-08-17T19:36:31Z,3,
2015-08-17T20:02:01Z,1,
2015-08-17T20:38:09Z,0,
2015-08-17T21:33:18Z,244,
2015-08-18T00:06:54Z,65,
2015-08-18T08:12:25Z,1,
2015-08-18T14:03:57Z,0,
2015-08-18T14:58:17Z,1,
2015-08-18T17:42:30Z,54,
2015-08-18T17:45:19Z,5,
2015-08-18T17:49:11Z,22,
2015-08-18T17:54:09Z,2,
2015-08-18T17:59:13Z,3,
2015-08-18T19:03:12Z,118,
2015-08-18T21:49:10Z,759,
2015-08-18T22:32:24Z,5316,
2015-08-18T22:37:58Z,200,
2015-08-19T00:26:07Z,2,
2015-08-19T06:03:57Z,64,
2015-08-19T15:34:34Z,24,
2015-08-19T15:34:34Z,24,
2015-08-19T17:39:10Z,79,
2015-08-19T17:46:18Z,2,
2015-08-19T17:46:18Z,2,
2015-08-19T17:46:49Z,1,
2015-08-19T17:46:49Z,1,
2015-08-19T17:47:37Z,8,
2015-08-19T17:47:37Z,8,
2015-08-19T21:22:25Z,7,
2015-08-19T21:22:25Z,7,
2015-08-20T04:58:49Z,688,
2015-08-20T04:58:49Z,688,
2015-08-20T05:30:10Z,0,
2015-08-20T05:30:10Z,0,
2015-08-20T11:30:25Z,28,
2015-08-20T11:30:25Z,28,
2015-08-20T12:40:06Z,17,
2015-08-20T12:40:06Z,17,
2015-08-20T13:33:35Z,87,
2015-08-20T13:33:35Z,87,
2015-08-20T17:33:10Z,24,
2015-08-20T17:33:10Z,24,
2015-08-20T19:19:47Z,1,
2015-08-20T19:19:47Z,1,
2015-08-20T19:37:11Z,1,
2015-08-20T19:37:11Z,1,
2015-08-20T20:06:57Z,6,
2015-08-20T20:06:57Z,6,
2015-08-20T21:00:17Z,5,
2015-08-20T21:00:17Z,5,
2015-08-20T22:43:38Z,8,
2015-08-20T22:43:38Z,8,
2015-08-20T22:49:59Z,49,
2015-08-20T22:49:59Z,49,
2015-08-21T06:30:30Z,69,
2015-08-21T10:21:51Z,59,
2015-08-21T10:21:51Z,59,
2015-08-21T11:18:21Z,6,
2015-08-21T11:18:21Z,6,
2015-08-21T16:12:50Z,2,
2015-08-21T16:12:50Z,2,
2015-08-21T16:55:21Z,1,
2015-08-21T16:55:21Z,1,
2015-08-22T04:55:02Z,172,
2015-08-22T04:59:48Z,149,
2015-08-22T06:33:04Z,237,
2015-08-22T14:42:10Z,664,
2015-08-22T14:42:10Z,664,
2015-08-22T15:08:27Z,5,
2015-08-22T15:08:27Z,5,
2015-08-22T20:14:03Z,62,
2015-08-22T20:14:03Z,62,
2015-08-22T23:15:44Z,21,
2015-08-22T23:15:44Z,21,
2015-08-23T00:13:31Z,5,
2015-08-23T00:13:31Z,5,
2015-08-23T07:33:17Z,24,
2015-08-23T07:33:17Z,24,
2015-08-23T07:43:26Z,75,
2015-08-23T07:43:26Z,75,
2015-08-23T12:40:30Z,12,
2015-08-23T12:40:30Z,12,
2015-08-23T12:48:08Z,1,
2015-08-23T12:48:08Z,1,
2015-08-23T13:30:32Z,29,
2015-08-23T13:30:32Z,29,
2015-08-23T20:30:47Z,34,
2015-08-23T20:30:47Z,34,
2015-08-23T20:55:08Z,60,
2015-08-23T20:55:08Z,60,
2015-08-24T00:01:46Z,25,
2015-08-24T00:01:46Z,25,
2015-08-24T02:19:14Z,36,
2015-08-24T03:57:08Z,15,
2015-08-24T03:57:08Z,15,
2015-08-24T05:05:59Z,238,
2015-08-24T05:05:59Z,238,
2015-08-24T06:01:19Z,17,
2015-08-24T06:01:19Z,17,
2015-08-24T18:15:36Z,2,
2015-08-24T18:15:36Z,2,
2015-08-24T19:40:22Z,31,
2015-08-24T19:40:22Z,31,
2015-08-24T20:54:13Z,52,
2015-08-24T20:54:13Z,52,
2015-08-24T21:26:33Z,1,
2015-08-24T21:26:33Z,1,
2015-08-24T21:32:27Z,82,
2015-08-24T21:32:27Z,82,
2015-08-24T21:34:12Z,36,
2015-08-24T21:34:12Z,36,
2015-08-24T21:56:13Z,1,
2015-08-24T21:56:13Z,1,
2015-08-24T22:45:22Z,1,
2015-08-24T22:45:22Z,1,
2015-08-25T02:05:18Z,91,
2015-08-25T02:05:18Z,91,
2015-08-25T03:30:06Z,224,
2015-08-25T03:30:06Z,224,
2015-08-25T13:43:08Z,72,
2015-08-25T13:43:08Z,72,
2015-08-25T15:36:47Z,2,
2015-08-25T15:36:47Z,2,
2015-08-25T16:22:40Z,6,
2015-08-25T16:44:57Z,72,
2015-08-25T17:03:41Z,5,
2015-08-25T17:51:59Z,256,
2015-08-26T00:06:19Z,1,
2015-08-26T00:52:39Z,1349,
2015-08-26T04:39:30Z,8090,
2015-08-26T10:02:46Z,84,
2015-08-26T10:50:44Z,3,
2015-08-26T11:13:29Z,174,
2015-08-26T13:33:24Z,1,
2015-08-26T13:59:49Z,1,
2015-08-26T14:03:43Z,24,
2015-08-26T14:35:00Z,21,
2015-08-26T17:43:49Z,1,
2015-08-26T17:59:37Z,6,
2015-08-26T18:02:30Z,14,
2015-08-26T19:09:37Z,1,
2015-08-26T20:44:35Z,1,
2015-08-26T20:45:04Z,7,
2015-08-26T21:17:49Z,5,
2015-08-26T21:40:03Z,4,
2015-08-26T23:07:56Z,1,
2015-08-27T00:13:52Z,84,
2015-08-27T00:35:17Z,27,
2015-08-27T02:15:24Z,15,
2015-08-27T06:29:09Z,8,
2015-08-27T07:05:10Z,81,
2015-08-27T15:02:48Z,3,
2015-08-27T15:12:56Z,283,
2015-08-27T16:57:15Z,25,
2015-08-27T17:31:18Z,26,
2015-08-27T18:04:24Z,20,
2015-08-27T18:13:57Z,45,
2015-08-27T18:24:51Z,30,
2015-08-27T22:08:04Z,332,
2015-08-27T22:08:39Z,1652,
2015-08-27T23:49:46Z,1,
2015-08-28T13:25:58Z,189,
2015-08-28T15:43:29Z,5,
2015-08-28T16:58:28Z,19,
2015-08-28T17:40:51Z,1,
2015-08-28T17:55:46Z,34,
2015-08-28T18:37:00Z,1,
2015-08-28T22:33:00Z,149,
2015-08-29T02:07:38Z,0,
2015-08-29T05:51:20Z,8173,
2015-08-29T06:00:38Z,1,
2015-08-29T09:43:35Z,45,
2015-08-29T12:19:50Z,32,
2015-08-29T15:53:40Z,20,
2015-08-29T16:24:28Z,20,
2015-08-29T17:16:24Z,44,
2015-08-29T19:01:37Z,25,
2015-08-30T01:07:36Z,62,
2015-08-30T10:03:17Z,122,
2015-08-30T12:39:30Z,9,
2015-08-30T16:02:28Z,46,
2015-08-30T16:08:21Z,30,
2015-08-30T16:38:15Z,59,
2015-08-30T18:45:01Z,23,
2015-08-30T20:38:35Z,1,
2015-08-31T04:45:54Z,1,
2015-08-31T05:31:17Z,1,
2015-08-31T05:57:02Z,2,
2015-08-31T09:55:54Z,3,
2015-08-31T11:02:13Z,1,
2015-08-31T12:04:17Z,32,
2015-08-31T12:20:14Z,12,
2015-08-31T15:56:58Z,74,
2015-08-31T17:47:28Z,68,
2015-08-31T19:38:21Z,73,
2015-08-31T20:55:00Z,1,
2015-08-31T22:56:43Z,1,
2015-08-31T23:51:03Z,35,
2015-09-01T01:19:09Z,3,
2015-09-01T02:29:04Z,12826,
2015-09-01T05:27:46Z,8,
2015-09-01T05:40:45Z,26,
2015-09-01T08:40:26Z,4,
2015-09-01T12:44:47Z,176,
2015-09-01T15:20:30Z,1,
2015-09-01T17:27:38Z,8,
2015-09-02T03:44:39Z,119,
2015-09-02T10:00:03Z,4,
2015-09-02T10:13:30Z,11,
2015-09-02T14:38:06Z,31,
2015-09-02T16:25:40Z,1,
2015-09-02T17:31:57Z,69,
2015-09-02T19:40:17Z,73,
2015-09-02T21:12:24Z,3,
2015-09-02T22:04:39Z,1,
2015-09-02T22:07:23Z,1,
2015-09-02T22:30:49Z,353,
2015-09-02T22:49:48Z,2,
2015-09-03T02:06:57Z,11,
2015-09-03T05:29:08Z,1,
2015-09-03T06:19:14Z,11,
2015-09-03T06:55:13Z,69,
2015-09-03T10:01:45Z,72,
2015-09-03T10:37:53Z,31,
2015-09-03T12:20:25Z,6,
2015-09-03T14:04:08Z,328,
2015-09-03T14:27:17Z,5,
2015-09-03T15:00:42Z,1,
2015-09-03T16:02:46Z,15,
2015-09-03T16:37:23Z,15,
2015-09-03T17:40:17Z,5,
2015-09-03T17:59:33Z,200,
2015-09-03T18:00:39Z,878,
2015-09-03T18:43:54Z,93,
2015-09-03T19:17:33Z,6,
2015-09-03T19:21:51Z,5,
2015-09-03T19:23:08Z,0,
2015-09-03T19:29:28Z,0,
2015-09-03T19:53:58Z,77,
2015-09-03T20:48:24Z,4,
2015-09-03T20:48:36Z,1,
2015-09-03T20:49:33Z,7,
2015-09-03T20:50:28Z,2,
2015-09-03T20:50:43Z,1,
2015-09-03T20:54:14Z,2,
2015-09-03T20:55:16Z,1,
2015-09-03T20:55:55Z,1,
2015-09-03T21:34:06Z,1,
2015-09-03T21:40:34Z,0,
2015-09-04T00:10:10Z,13070,
2015-09-04T00:11:21Z,1421,
2015-09-04T03:48:52Z,8,
2015-09-04T05:54:02Z,2,
2015-09-04T16:22:50Z,19,
2015-09-04T16:39:41Z,14,
2015-09-04T18:23:38Z,18,
2015-09-04T21:02:13Z,7,
2015-09-04T22:10:45Z,1,
2015-09-04T22:22:41Z,50,
2015-09-04T23:38:53Z,144,
2015-09-04T23:58:17Z,17,
2015-09-05T02:18:02Z,11,
2015-09-05T03:03:41Z,2,
2015-09-05T03:09:20Z,52,
2015-09-05T04:29:13Z,2,
2015-09-05T05:01:12Z,22,
2015-09-05T05:59:03Z,102,
2015-09-05T06:27:49Z,324,
2015-09-05T10:46:02Z,1750,
2015-09-05T13:10:00Z,1,
2015-09-05T23:44:21Z,20,
2015-09-05T23:55:04Z,0,
2015-09-06T01:44:49Z,16,
2015-09-06T02:55:28Z,3,
2015-09-06T11:52:00Z,95,
2015-09-06T13:14:41Z,19,
2015-09-06T13:15:18Z,234,
2015-09-06T14:58:27Z,6,
2015-09-06T18:53:08Z,4454,
2015-09-06T21:38:28Z,2,
2015-09-06T23:24:20Z,3,
2015-09-07T00:27:28Z,24,
2015-09-07T01:31:49Z,1,
2015-09-07T06:39:52Z,1,
2015-09-07T06:41:20Z,4,
2015-09-07T07:33:11Z,13,
2015-09-07T07:33:11Z,13,
2015-09-07T08:01:25Z,1,
2015-09-07T08:01:25Z,1,
2015-09-07T14:19:51Z,3,
2015-09-07T14:19:51Z,3,
2015-09-07T17:29:02Z,31,
2015-09-07T17:29:02Z,31,
2015-09-07T22:40:41Z,252,
2015-09-07T22:40:41Z,252,
2015-09-07T22:40:41Z,252,
2015-09-07T22:40:41Z,252,
2015-09-07T22:40:41Z,252,
2015-09-07T22:40:41Z,252,
2015-09-08T00:03:08Z,2,
2015-09-08T00:03:08Z,2,
2015-09-08T00:03:08Z,2,
2015-09-08T00:03:08Z,2,
2015-09-08T00:03:08Z,2,
2015-09-08T04:10:26Z,21,
2015-09-08T04:10:26Z,21,
2015-09-08T04:10:26Z,21,
2015-09-08T04:10:26Z,21,
2015-09-08T04:10:26Z,21,
2015-09-08T04:10:26Z,21,
2015-09-08T06:31:21Z,3,
2015-09-08T06:31:21Z,3,
2015-09-08T06:31:21Z,3,
2015-09-08T06:31:21Z,3,
2015-09-08T06:31:21Z,3,
2015-09-08T12:12:04Z,1,
2015-09-08T12:12:04Z,1,
2015-09-08T12:12:04Z,1,
2015-09-08T12:12:04Z,1,
2015-09-08T12:12:04Z,1,
2015-09-08T13:33:42Z,2,
2015-09-08T13:33:42Z,2,
2015-09-08T13:33:42Z,2,
2015-09-08T13:33:42Z,2,
2015-09-08T13:33:42Z,2,
2015-09-08T13:33:42Z,2,
2015-09-08T15:51:09Z,28,
2015-09-08T15:51:09Z,28,
2015-09-08T15:51:09Z,28,
2015-09-08T15:51:09Z,28,
2015-09-08T15:51:09Z,28,
2015-09-08T18:21:08Z,208,
2015-09-08T18:21:08Z,208,
2015-09-08T18:21:08Z,208,
2015-09-08T18:21:08Z,208,
2015-09-08T18:21:08Z,208,
2015-09-08T18:24:27Z,138,
2015-09-08T18:24:27Z,138,
2015-09-08T18:24:27Z,138,
2015-09-08T18:24:27Z,138,
2015-09-08T18:24:27Z,138,
2015-09-08T18:46:13Z,2007,
2015-09-08T18:46:13Z,2007,
2015-09-08T18:46:13Z,2007,
2015-09-08T18:46:13Z,2007,
2015-09-08T18:46:13Z,2007,
2015-09-08T21:40:04Z,1,
2015-09-08T21:40:04Z,1,
2015-09-08T21:40:04Z,1,
2015-09-08T21:40:04Z,1,
2015-09-08T23:02:20Z,0,
2015-09-08T23:02:20Z,0,
2015-09-08T23:02:20Z,0,
2015-09-08T23:02:20Z,0,
2015-09-08T23:02:20Z,0,
2015-09-08T23:21:54Z,272,
2015-09-08T23:21:54Z,272,
2015-09-08T23:21:54Z,272,
2015-09-08T23:21:54Z,272,
2015-09-08T23:21:54Z,272,
2015-09-09T05:46:27Z,10,
2015-09-09T05:46:27Z,10,
2015-09-09T05:46:27Z,10,
2015-09-09T05:46:27Z,10,
2015-09-09T05:46:27Z,10,
2015-09-09T05:46:27Z,10,
2015-09-09T09:10:23Z,252,
2015-09-09T09:10:23Z,252,
2015-09-09T09:10:23Z,252,
2015-09-09T09:10:23Z,252,
2015-09-09T09:10:23Z,252,
2015-09-09T09:10:23Z,252,
2015-09-09T09:59:35Z,1,
2015-09-09T09:59:35Z,1,
2015-09-09T09:59:35Z,1,
2015-09-09T09:59:35Z,1,
2015-09-09T09:59:35Z,1,
2015-09-09T09:59:35Z,1,
2015-09-09T11:18:39Z,3,
2015-09-09T11:18:39Z,3,
2015-09-09T11:18:39Z,3,
2015-09-09T11:18:39Z,3,
2015-09-09T13:06:12Z,10,
2015-09-09T13:06:12Z,10,
2015-09-09T13:06:12Z,10,
2015-09-09T13:06:12Z,10,
2015-09-09T13:06:12Z,10,
2015-09-09T13:06:12Z,10,
2015-09-09T15:34:09Z,2,
2015-09-09T15:34:09Z,2,
2015-09-09T15:34:09Z,2,
2015-09-09T15:34:09Z,2,
2015-09-09T15:34:09Z,2,
2015-09-09T19:22:01Z,19,
2015-09-09T19:22:01Z,19,
2015-09-09T19:22:01Z,19,
2015-09-09T19:22:01Z,19,
2015-09-09T20:08:51Z,35,
2015-09-09T20:08:51Z,35,
2015-09-09T20:08:51Z,35,
2015-09-09T20:08:51Z,35,
2015-09-09T20:08:51Z,35,
2015-09-09T20:08:51Z,35,
2015-09-09T20:36:58Z,40,
2015-09-09T20:36:58Z,40,
2015-09-09T20:36:58Z,40,
2015-09-09T20:36:58Z,40,
2015-09-09T20:36:58Z,40,
2015-09-09T20:36:58Z,40,
2015-09-10T02:26:41Z,4,
2015-09-10T02:26:41Z,4,
2015-09-10T02:26:41Z,4,
2015-09-10T02:26:41Z,4,
2015-09-10T02:26:41Z,4,
2015-09-10T02:26:41Z,4,
2015-09-10T03:47:14Z,10,
2015-09-10T03:47:14Z,10,
2015-09-10T03:47:14Z,10,
2015-09-10T03:47:14Z,10,
2015-09-10T03:47:14Z,10,
2015-09-10T03:47:14Z,10,
2015-09-10T04:04:21Z,2,
2015-09-10T04:04:21Z,2,
2015-09-10T04:04:21Z,2,
2015-09-10T04:04:21Z,2,
2015-09-10T04:04:21Z,2,
2015-09-10T04:04:21Z,2,
2015-09-10T09:56:05Z,22,
2015-09-10T09:56:05Z,22,
2015-09-10T09:56:05Z,22,
2015-09-10T09:56:05Z,22,
2015-09-10T09:56:05Z,22,
2015-09-10T09:56:05Z,22,
2015-09-10T15:27:52Z,156,
2015-09-10T15:27:52Z,156,
2015-09-10T15:27:52Z,156,
2015-09-10T15:27:52Z,156,
2015-09-10T15:27:52Z,156,
2015-09-10T15:27:52Z,156,
2015-09-10T17:03:49Z,55,
2015-09-10T17:03:49Z,55,
2015-09-10T17:03:49Z,55,
2015-09-10T17:03:49Z,55,
2015-09-10T17:03:49Z,55,
2015-09-10T17:03:49Z,55,
2015-09-10T19:49:24Z,148,
2015-09-10T19:49:24Z,148,
2015-09-10T19:49:24Z,148,
2015-09-10T19:49:24Z,148,
2015-09-10T20:06:17Z,13,
2015-09-10T20:06:17Z,13,
2015-09-10T20:06:17Z,13,
2015-09-10T20:06:17Z,13,
2015-09-10T20:06:17Z,13,
2015-09-10T20:06:17Z,13,
2015-09-10T20:50:07Z,20,
2015-09-10T20:50:07Z,20,
2015-09-10T20:50:07Z,20,
2015-09-10T20:50:07Z,20,
2015-09-10T20:50:07Z,20,
2015-09-10T20:50:07Z,20,
2015-09-10T20:54:44Z,121,
2015-09-10T20:54:44Z,121,
2015-09-10T20:54:44Z,121,
2015-09-10T20:54:44Z,121,
2015-09-10T20:54:44Z,121,
2015-09-10T20:54:44Z,121,
2015-09-10T21:33:59Z,27,
2015-09-10T21:33:59Z,27,
2015-09-10T21:33:59Z,27,
2015-09-10T21:33:59Z,27,
2015-09-10T21:33:59Z,27,
2015-09-10T21:33:59Z,27,
2015-09-10T21:50:58Z,9,
2015-09-10T21:50:58Z,9,
2015-09-10T21:50:58Z,9,
2015-09-10T21:50:58Z,9,
2015-09-10T21:50:58Z,9,
2015-09-10T21:50:58Z,9,
2015-09-11T02:00:59Z,979,
2015-09-11T02:00:59Z,979,
2015-09-11T02:00:59Z,979,
2015-09-11T02:00:59Z,979,
2015-09-11T03:14:21Z,262,
2015-09-11T03:14:21Z,262,
2015-09-11T03:14:21Z,262,
2015-09-11T03:14:21Z,262,
2015-09-11T03:14:21Z,262,
2015-09-11T03:14:21Z,262,
2015-09-11T07:12:11Z,8,
2015-09-11T07:12:11Z,8,
2015-09-11T07:12:11Z,8,
2015-09-11T07:12:11Z,8,
2015-09-11T07:12:11Z,8,
2015-09-11T07:12:11Z,8,
2015-09-11T08:18:57Z,792,
2015-09-11T08:18:57Z,792,
2015-09-11T08:18:57Z,792,
2015-09-11T08:18:57Z,792,
2015-09-11T09:47:18Z,7,
2015-09-11T09:47:18Z,7,
2015-09-11T09:47:18Z,7,
2015-09-11T09:47:18Z,7,
2015-09-11T09:47:18Z,7,
2015-09-11T09:47:18Z,7,
2015-09-11T10:07:12Z,56,
2015-09-11T10:07:12Z,56,
2015-09-11T10:07:12Z,56,
2015-09-11T10:07:12Z,56,
2015-09-11T10:07:12Z,56,
2015-09-11T10:07:12Z,56,
2015-09-11T14:19:02Z,295,
2015-09-11T14:19:02Z,295,
2015-09-11T14:19:02Z,295,
2015-09-11T14:19:02Z,295,
2015-09-11T14:19:02Z,295,
2015-09-11T14:19:02Z,295,
2015-09-11T14:43:51Z,3,
2015-09-11T14:43:51Z,3,
2015-09-11T14:43:51Z,3,
2015-09-11T14:43:51Z,3,
2015-09-11T14:43:51Z,3,
2015-09-11T14:43:51Z,3,
2015-09-11T15:59:02Z,140,
2015-09-11T15:59:02Z,140,
2015-09-11T15:59:02Z,140,
2015-09-11T15:59:02Z,140,
2015-09-11T17:32:08Z,79,
2015-09-11T17:32:08Z,79,
2015-09-11T17:32:08Z,79,
2015-09-11T17:32:08Z,79,
2015-09-11T17:32:08Z,79,
2015-09-11T18:13:46Z,45,
2015-09-11T18:13:46Z,45,
2015-09-11T18:13:46Z,45,
2015-09-11T18:13:46Z,45,
2015-09-11T18:13:46Z,45,
2015-09-11T22:09:04Z,195,
2015-09-11T22:09:04Z,195,
2015-09-11T22:09:04Z,195,
2015-09-11T22:09:04Z,195,
2015-09-11T23:22:53Z,67,
2015-09-11T23:22:53Z,67,
2015-09-11T23:22:53Z,67,
2015-09-11T23:22:53Z,67,
2015-09-11T23:22:53Z,67,
2015-09-12T03:37:29Z,15,
2015-09-12T03:37:29Z,15,
2015-09-12T03:37:29Z,15,
2015-09-12T03:37:29Z,15,
2015-09-12T03:37:29Z,15,
2015-09-12T05:07:59Z,34,
2015-09-12T05:07:59Z,34,
2015-09-12T05:07:59Z,34,
2015-09-12T05:07:59Z,34,
2015-09-12T07:30:44Z,10,
2015-09-12T07:30:44Z,10,
2015-09-12T07:30:44Z,10,
2015-09-12T07:30:44Z,10,
2015-09-12T10:11:03Z,39,
2015-09-12T10:11:03Z,39,
2015-09-12T10:11:03Z,39,
2015-09-12T10:11:03Z,39,
2015-09-12T10:14:06Z,8,
2015-09-12T10:14:06Z,8,
2015-09-12T10:14:06Z,8,
2015-09-12T10:14:06Z,8,
2015-09-12T10:14:06Z,8,
2015-09-12T14:27:19Z,3,
2015-09-12T14:27:19Z,3,
2015-09-12T14:27:19Z,3,
2015-09-12T14:27:19Z,3,
2015-09-12T14:27:19Z,3,
2015-09-12T17:23:11Z,1,
2015-09-12T17:23:11Z,1,
2015-09-12T17:23:11Z,1,
2015-09-12T17:23:11Z,1,
2015-09-12T17:23:11Z,1,
2015-09-13T01:29:57Z,82,
2015-09-13T01:29:57Z,82,
2015-09-13T01:29:57Z,82,
2015-09-13T01:29:57Z,82,
2015-09-13T04:56:36Z,6,
2015-09-13T04:56:36Z,6,
2015-09-13T04:56:36Z,6,
2015-09-13T04:56:36Z,6,
2015-09-13T04:56:36Z,6,
2015-09-13T09:42:18Z,46,
2015-09-13T09:42:18Z,46,
2015-09-13T09:42:18Z,46,
2015-09-13T09:42:18Z,46,
2015-09-13T09:42:18Z,46,
2015-09-13T13:59:54Z,14,
2015-09-13T13:59:54Z,14,
2015-09-13T13:59:54Z,14,
2015-09-13T13:59:54Z,14,
2015-09-13T13:59:54Z,14,
2015-09-13T15:20:42Z,2,
2015-09-13T15:20:42Z,2,
2015-09-13T15:20:42Z,2,
2015-09-13T15:20:42Z,2,
2015-09-13T15:20:42Z,2,
2015-09-13T16:17:22Z,175,
2015-09-13T16:17:22Z,175,
2015-09-13T16:17:22Z,175,
2015-09-13T16:17:22Z,175,
2015-09-13T18:00:19Z,59,
2015-09-13T18:00:19Z,59,
2015-09-13T19:45:31Z,46,
2015-09-13T19:45:31Z,46,
2015-09-13T19:45:31Z,46,
2015-09-13T19:45:31Z,46,
2015-09-13T19:45:31Z,46,
2015-09-13T20:17:21Z,94,
2015-09-13T20:17:21Z,94,
2015-09-13T20:17:21Z,94,
2015-09-13T20:17:21Z,94,
2015-09-13T20:17:21Z,94,
2015-09-13T20:43:14Z,66,
2015-09-13T20:43:14Z,66,
2015-09-13T20:43:14Z,66,
2015-09-13T20:43:14Z,66,
